"Sweep","mVd","stimAmin","FVmin","indexFVmin","EPSPmin","indexEPSPmin","slopeEPSP"
"Cond.Sweep.634...mV.",3.5405895996106,-2.1343395996106,-0.1372692871106,324,-0.6163952636706,643,-0.263702531893018
"Cond.Sweep.635...mV.",3.54067504882935,-2.17409790038935,-0.13369262694935,319,-0.59145629882935,625,-0.279295110660027
"Cond.Sweep.636...mV.",3.64330261230605,-2.19310729980605,-0.13378112792605,342,-0.59703796386605,636,-0.31356325762123
"Cond.Sweep.637...mV.",3.63695617675904,-2.19774719237904,-0.14635559081904,350,-0.59313293456904,658,-0.271465650137546
"Cond.Sweep.638...mV.",3.63314941406375,-2.25070312500375,-0.13034179687375,331,-0.64425781250375,645,-0.283282840718308
"Cond.Sweep.639...mV.",3.53166748046995,-2.24077392577995,-0.15459228515995,329,-0.62395263671995,659,-0.30352509822612
"Cond.Sweep.640...mV.",3.52968200683724,-2.28761657714724,-0.15932067870724,341,-0.64882263183724,651,-0.293906083682058
"Cond.Sweep.641...mV.",3.52871093750113,-2.22500000000113,-0.15957031250113,343,-0.60146484375113,659,-0.289451714928575
"Cond.Sweep.642...mV.",3.63638854980584,-2.17642761230584,-0.15616394042584,316,-0.63712097167584,638,-0.293836435768257
"Cond.Sweep.643...mV.",3.64150329589965,-2.16506286620965,-0.13625427245965,337,-0.63430114745965,635,-0.271392324812646
"Cond.Sweep.644...mV.",3.64145568847774,-2.29868225097774,-0.16428283691774,336,-0.67697814941774,632,-0.343312972630312
"Cond.Sweep.645...mV.",3.53927429199334,-2.54012878418034,-0.14571960449334,339,-0.72372253418334,628,-0.352272204110885
"Cond.Sweep.646...mV.",3.53831298828233,-2.40244873047233,-0.15452392578233,332,-0.68552978515233,640,-0.337294338435704
"Cond.Sweep.647...mV.",3.53448547363402,-2.36383117675402,-0.14581359863402,322,-0.70062316894402,630,-0.314214387888129
"Cond.Sweep.648...mV.",3.6470080566419,-2.3048449707019,-0.1423693847619,337,-0.6587268066419,640,-0.330710968963947
"Cond.Sweep.649...mV.",3.65681457519655,-2.64241027831655,-0.15278625488655,319,-0.77717590331655,621,-0.345600059377149
"Cond.Sweep.650...mV.",3.66039611816519,-2.82116271972719,-0.15209533691519,335,-0.81432678222519,638,-0.403249575579076
"Cond.Sweep.651...mV.",3.56201538086053,-2.70752319336053,-0.15137084961053,322,-0.82397827148053,643,-0.386442154640894
"Cond.Sweep.652...mV.",3.55708312988406,-2.96687316894606,-0.14216613769406,324,-0.82087707519406,625,-0.405816779071367
"Cond.Sweep.653...mV.",3.55468078613412,-2.73314758300912,-0.15685363769412,331,-0.75133605957412,631,-0.357128728483648
"Cond.Sweep.654...mV.",3.657810058595,-2.78744873047,-0.156223144535,334,-0.765354003905,631,-0.331900788577934
"Cond.Sweep.655...mV.",3.65550659179792,-2.72594116210992,-0.14842651366792,336,-0.74901245116792,647,-0.343404668915926
"Cond.Sweep.656...mV.",3.65188598632935,-2.71499633789135,-0.12771606444935,338,-0.75942993163935,630,-0.408946696885568
"Cond.Sweep.657...mV.",3.54810791015754,-2.70765380859454,-0.15943603515754,333,-0.76124267577754,681,-0.40738447104373
"Cond.Sweep.658...mV.",3.54903686523551,-2.67257202148551,-0.15243041992551,344,-0.74996459960551,635,-0.35244807410293
"Cond.Sweep.659...mV.",3.54670288086057,-2.62690307617257,-0.15375854492057,339,-0.74640991211057,624,-0.347371254405219
"Cond.Sweep.660...mV.",3.64825683593871,-2.60211425780871,-0.14850097655871,325,-0.74420410155871,667,-0.337915421711836
"Cond.Sweep.661...mV.",3.64900268554822,-2.66572631836022,-0.14558471679822,337,-0.76081909179822,647,-0.383559971639886
"Cond.Sweep.662...mV.",3.64211425781373,-2.70034179687573,-0.14968261718373,328,-0.74599609375373,642,-0.335222598611168
"Cond.Sweep.663...mV.",3.53823303222774,-2.60744689941474,-0.14650939941774,337,-0.71596740722774,633,-0.346596587991013
"Cond.Sweep.664...mV.",3.53866943359506,-2.60544189453206,-0.16403564453506,338,-0.74203857421506,649,-0.343884759361244
"Cond.Sweep.665...mV.",3.53221008300889,-2.54221984863389,-0.16673156737889,337,-0.74290344237889,641,-0.361879938486754
"Cond.Sweep.666...mV.",3.63090881347782,-2.50725158691782,-0.15495666503782,334,-0.71831115722782,622,-0.345585648491122
"Cond.Sweep.667...mV.",3.63172363281376,-2.45374511718376,-0.16187500000376,333,-0.72034667968376,639,-0.355258675011443
"Cond.Sweep.668...mV.",3.6312603759777,-2.4258160400377,-0.1577496337877,334,-0.6948590087877,627,-0.338510982676161
"Cond.Sweep.669...mV.",3.5224395751966,-2.4000030517566,-0.1569610595666,333,-0.6873565673866,633,-0.33428668093271
"Cond.Sweep.670...mV.",3.52477478027471,-2.39867614746471,-0.16051696777471,333,-0.68908142089471,640,-0.32593988931155
"Cond.Sweep.671...mV.",3.52529418945435,-2.41933715820435,-0.15310180664435,338,-0.69265258789435,642,-0.359011234527408
"Cond.Sweep.672...mV.",3.62761352539173,-2.40630004883173,-0.15593383789173,329,-0.69487426758173,631,-0.341984408340511
"Cond.Sweep.673...mV.",3.62449829101697,-2.44041625976697,-0.14732543945697,337,-0.71129028320697,632,-0.298495899144356
"Cond.Sweep.674...mV.",3.62496704101679,-2.58614868163679,-0.14169067382679,334,-0.75814575195679,648,-0.354454721270763
"Cond.Sweep.675...mV.",3.5178717041029,-2.7317388916029,-0.1456793212929,337,-0.7621343994129,649,-0.314981456661982
"Cond.Sweep.676...mV.",3.51488952636846,-2.59081726074346,-0.13415222167846,329,-0.72802429198846,623,-0.353547472988599
"Cond.Sweep.677...mV.",3.51575622558711,-2.82056579589911,-0.15271911620711,340,-0.79602966308711,649,-0.383569273499014
"Cond.Sweep.678...mV.",3.61764465332164,-2.86752258300864,-0.14596496582164,335,-0.76669250488164,615,-0.367368675133183
"Cond.Sweep.679...mV.",3.61576416015738,-2.75028564453238,-0.14591552734738,314,-0.75016357421738,623,-0.382869728135714
"Cond.Sweep.680...mV.",3.61890319824355,-2.78394226074355,-0.13745788574355,338,-0.77466491699355,648,-0.406307473749497
"Cond.Sweep.681...mV.",3.51721069336069,-2.67919799804769,-0.14196655273069,323,-0.77123901367069,647,-0.478158470126703
"Cond.Sweep.682...mV.",3.51895141601688,-2.68948364257888,-0.13027954101688,322,-0.74673461913688,652,-0.400476236727845
"Cond.Sweep.683...mV.",3.52086791992305,-2.70726928711005,-0.14135131836305,341,-0.76940307617305,632,-0.458669723714211
"Cond.Sweep.684...mV.",3.62863037109502,-2.66915771484502,-0.14047119140502,332,-0.73495361328502,656,-0.389410447687045
"Cond.Sweep.685...mV.",3.62947753906385,-2.63887695312585,-0.16145996093385,338,-0.73885253906385,645,-0.397185037879223
"Cond.Sweep.686...mV.",3.63664245605614,-2.67839050293114,-0.15763854980614,339,-0.74601745605614,650,-0.356461358742771
"Cond.Sweep.687...mV.",3.52722412109515,-2.72278076172015,-0.15625244140515,337,-0.74096923828515,632,-0.36626882992631
"Cond.Sweep.688...mV.",3.53160339355596,-2.52208190917596,-0.15452819824596,342,-0.72093444824596,640,-0.323936294291221
"Cond.Sweep.689...mV.",3.53137817382932,-2.50476684569932,-0.13538208007932,337,-0.69568481444932,666,-0.377833708212349
"Cond.Sweep.690...mV.",3.63133666992299,-2.45396850586299,-0.15111206054299,336,-0.67235229492299,634,-0.323819247160615
"Cond.Sweep.691...mV.",3.6312628173841,-2.4331427001941,-0.1583624267541,336,-0.6960821533241,653,-0.357322688163705
"Cond.Sweep.692...mV.",3.63356079101694,-2.39942993163694,-0.15943969726694,333,-0.70143188476694,645,-0.354730515251845
"Cond.Sweep.693...mV.",3.52885437011845,-2.39665222167845,-0.15055847167845,331,-0.68339538573845,651,-0.311807168496074
"Cond.Sweep.694...mV.",3.52870544433725,-2.38795837402725,-0.15346130370725,321,-0.67775329589725,649,-0.332646311975513
"Cond.Sweep.695...mV.",3.53605895996227,-2.33427673340227,-0.15043884277227,331,-0.66374450683227,643,-0.314810002594064
"Cond.Sweep.696...mV.",3.63870422363403,-2.29593078613403,-0.15603820800403,338,-0.65286437988403,645,-0.310110115469796
"Cond.Sweep.697...mV.",3.63580566406389,-2.38275390625389,-0.14947753906389,334,-0.67071777343389,656,-0.317225948391606
"Cond.Sweep.698...mV.",3.63224121093886,-2.36148925780886,-0.14286132812886,311,-0.66959472655886,624,-0.364204375371936
"Cond.Sweep.699...mV.",3.53021728515753,-2.43219482421753,-0.17633544921753,331,-0.68964111327753,631,-0.337715892288427
"Cond.Sweep.700...mV.",3.52239562988402,-2.37432434082402,-0.14532043457402,333,-0.67815734863402,634,-0.342718034434832
"Cond.Sweep.701...mV.",3.51908935547007,-2.35026611328007,-0.13774169922007,338,-0.68156494141007,653,-0.294321571677681
"Cond.Sweep.702...mV.",3.62078613281384,-2.43121093750384,-0.14971679687384,330,-0.70086425781384,633,-0.298190764190063
"Cond.Sweep.703...mV.",3.61248535156364,-2.38812011718364,-0.15423339843364,343,-0.70599121093364,621,-0.314102715483556
"Cond.Sweep.704...mV.",3.61224609375119,-2.46173339844119,-0.14239746094119,333,-0.72711425781119,658,-0.304023446391887
"Cond.Sweep.705...mV.",3.50594238281359,-2.46285156250359,-0.15816406250359,336,-0.71663574218359,642,-0.328556697750715
"Cond.Sweep.706...mV.",3.50434570312635,-2.40327148437635,-0.14619140624635,341,-0.70893554687635,645,-0.319556362015511
"Cond.Sweep.707...mV.",3.50215698242321,-2.43098999023321,-0.14583374023321,317,-0.70552612304321,645,-0.315539953470206
"Cond.Sweep.708...mV.",3.60527099609516,-2.42912353515516,-0.13481201171516,304,-0.69450439453516,664,-0.246214759545149
"Cond.Sweep.709...mV.",3.60330810547002,-2.49979248047002,-0.14078369141002,318,-0.70963134766002,631,-0.337036012294922
"Cond.Sweep.710...mV.",3.60280273437623,-2.40407226562623,-0.15126464843623,315,-0.68532226562623,646,-0.31015868402624
"Cond.Sweep.711...mV.",3.49849426269656,-2.41756164550656,-0.14339172363656,346,-0.68050109863656,651,-0.288698264655673
"Cond.Sweep.712...mV.",3.49784423828245,-2.42301513672245,-0.14335205078245,315,-0.71525146484245,651,-0.328128438600805
"Cond.Sweep.713...mV.",3.49651428222787,-2.42656799316787,-0.13835998534787,312,-0.68218322753787,638,-0.318344325239078
"Cond.Sweep.714...mV.",3.60057434082155,-2.32921203613155,-0.13255676269155,329,-0.66051086426155,638,-0.258299949221349
"Cond.Sweep.715...mV.",3.60521789550901,-2.43883605956901,-0.14879699706901,320,-0.66576477050901,625,-0.306535382101074
"Cond.Sweep.716...mV.",3.60448120117301,-2.33006713867301,-0.15050170898301,333,-0.66380737304301,621,-0.316704998008224
"Cond.Sweep.717...mV.",3.50092102050906,-2.36932922362906,-0.13422180175906,336,-0.68353820800906,636,-0.324486405522929
"Cond.Sweep.718...mV.",3.50489562988393,-2.33424133300393,-0.13514465332393,335,-0.67347473144393,642,-0.311643112505531
"Cond.Sweep.719...mV.",3.50308532714983,-2.47586364745983,-0.14371032714983,338,-0.68753356933983,634,-0.386103383309134
"Cond.Sweep.720...mV.",3.60674926757934,-2.34026977538934,-0.15643188476934,335,-0.65692016601934,633,-0.315713328107442
"Cond.Sweep.721...mV.",3.60918212890762,-2.36833740234762,-0.14970947265762,342,-0.66545654296762,633,-0.335564019255755
"Cond.Sweep.722...mV.",3.60661254882965,-2.38957153319965,-0.13493286132965,331,-0.68913208007965,631,-0.317192237102145
"Cond.Sweep.723...mV.",3.50251281738403,-2.56501281738403,-0.13459289550403,311,-0.69794738769403,631,-0.337688370427478
"Cond.Sweep.724...mV.",3.50683654785276,-2.30444396972276,-0.14440979004276,334,-0.66076721191276,641,-0.326302883534792
"Cond.Sweep.725...mV.",3.50471130371228,-2.37678161621228,-0.14411560058228,331,-0.67145935058228,639,-0.379638026338605
"Cond.Sweep.726...mV.",3.60748901367313,-2.27936401367313,-0.15228881836313,337,-0.65338745117313,634,-0.3117824301527
"Cond.Sweep.727...mV.",3.61195983886826,-2.33632507323826,-0.15553894042826,331,-0.64931335448826,663,-0.300376126606101
"Cond.Sweep.728...mV.",3.60597900390761,-2.37917236327761,-0.15138916015761,347,-0.72389892577761,636,-0.376492578319559
"Cond.Sweep.729...mV.",3.50522827148556,-2.62571166992256,-0.17576049804556,342,-0.82029174804556,620,-0.43239771620277
"Cond.Sweep.730...mV.",3.49856262207151,-2.55617980957151,-0.16238098144151,325,-0.79409484863151,623,-0.408011993188438
"Cond.Sweep.731...mV.",3.49168640136838,-2.52611022949338,-0.14940124511838,336,-0.76036315917838,633,-0.329858766906695
"Cond.Sweep.732...mV.",3.5876763916028,-2.5299371337928,-0.1434625244128,347,-0.7709039306628,624,-0.374416502270825
"Cond.Sweep.733...mV.",3.57894836425887,-2.48702941894887,-0.14205871581887,334,-0.75179992675887,654,-0.321550378549172
"Cond.Sweep.734...mV.",3.57386291504053,-2.46790588379053,-0.15162170410053,354,-0.73267639160053,629,-0.3218120572388
"Cond.Sweep.735...mV.",3.46409362793074,-2.47227233886774,-0.14195007324074,335,-0.73460144043074,633,-0.397859675648847
"Cond.Sweep.736...mV.",3.45756591797018,-2.44743408203018,-0.13908447266018,349,-0.74333251953018,652,-0.372023809523508
"Cond.Sweep.737...mV.",3.45195861816536,-2.39177795410536,-0.12188049316536,340,-0.71636291503536,653,-0.301703076938742
"Cond.Sweep.738...mV.",3.55314147949349,-2.38920104980349,-0.13517272949349,315,-0.74186218261349,646,-0.325160599011167
"Cond.Sweep.739...mV.",3.54756408691531,-2.33723693847531,-0.13264709472531,352,-0.70698791503531,636,-0.385656555418999
"Cond.Sweep.740...mV.",3.54156982422016,-2.38739501953016,-0.12054931641016,330,-0.72418701172016,651,-0.357584091806868
"Cond.Sweep.741...mV.",3.43423400879039,-2.32644592285039,-0.13162170410039,355,-0.68398986816039,626,-0.349568478940067
"Cond.Sweep.742...mV.",3.43368591308715,-2.30087341308715,-0.12741149902715,326,-0.69931091308715,664,-0.383987960282124
"Cond.Sweep.743...mV.",3.43286193847782,-2.28845275878782,-0.15039123534782,336,-0.66186584472782,638,-0.406574046383051
"Cond.Sweep.744...mV.",3.53282714843877,-2.27855468749877,-0.13011718749877,311,-0.74413085937877,643,-0.366818832915661
"Cond.Sweep.745...mV.",3.52933227539185,-2.27322875976185,-0.13577758789185,317,-0.67105590820185,632,-0.328074740415086
"Cond.Sweep.746...mV.",3.53065979004047,-2.28065979004047,-0.12489807129047,335,-0.68581115723047,657,-0.307163434838697
"Cond.Sweep.747...mV.",3.42875915527459,-2.29960876464459,-0.14689880371459,320,-0.71513610839459,636,-0.34199059067305
"Cond.Sweep.748...mV.",3.42683532714976,-2.30256774901976,-0.12727478026976,312,-0.69917419433976,648,-0.385728644699657
"Cond.Sweep.749...mV.",3.42587524414191,-2.22470336914191,-0.12204223633191,338,-0.66586547851191,636,-0.357047661202884
"Cond.Sweep.750...mV.",3.5319500732436,-2.2630291748036,-0.1396160888636,315,-0.6675701904336,661,-0.320055914915627
"Cond.Sweep.751...mV.",3.53241210937634,-2.20489746093634,-0.12176757812634,337,-0.64117675781634,650,-0.312676628726393
"Cond.Sweep.752...mV.",3.53371459961061,-2.22328979492061,-0.13771850586061,320,-0.65651733398061,634,-0.320939958205994
"Cond.Sweep.753...mV.",3.43045776367309,-2.21402709961309,-0.13883178711309,322,-0.67166870117309,666,-0.329766013911838
"Cond.Sweep.754...mV.",3.43095397949331,-2.20475769043331,-0.14421081543331,335,-0.65324401855331,635,-0.297206130805687
"Cond.Sweep.755...mV.",3.43595275879037,-2.22440490723037,-0.15287170410037,338,-0.67655334473037,634,-0.317281485080772
"Cond.Sweep.756...mV.",3.54345642089981,-2.21533142089981,-0.13708435058981,342,-0.63696228026981,661,-0.324164971146812
"Cond.Sweep.757...mV.",3.54427795410287,-2.19479064941287,-0.12814025879287,346,-0.65304260254287,647,-0.320412055666164
"Cond.Sweep.758...mV.",3.54495849609493,-2.20950927734493,-0.15384521484493,341,-0.63907470703493,639,-0.304942276392818
"Cond.Sweep.759...mV.",3.44008605957147,-2.20534484863147,-0.15151184082147,339,-0.63735168457147,667,-0.317755505517576
"Cond.Sweep.760...mV.",3.43758972168101,-2.15463073730101,-0.13436706543101,321,-0.65194519043101,638,-0.278292593210416
"Cond.Sweep.761...mV.",3.43724487304808,-2.17747924804808,-0.14622924804808,326,-0.64671752929808,636,-0.306785834894299
"Cond.Sweep.762...mV.",3.54514282226703,-2.14377563476703,-0.13449829101703,323,-0.63071411132703,629,-0.314604255367271
"Cond.Sweep.763...mV.",3.54562927246205,-2.16745544433205,-0.13803649902205,331,-0.62448669433205,651,-0.313569650322838
"Cond.Sweep.764...mV.",3.54861633300915,-2.13076965331915,-0.13675109862915,334,-0.60855285644915,635,-0.334916446673329
"Cond.Sweep.765...mV.",3.45180847168095,-2.14504577637095,-0.13576843262095,314,-0.63808776855095,651,-0.287491554657596
"Cond.Sweep.766...mV.",3.45965332031385,-2.13580078125385,-0.14361328125385,322,-0.61175292968385,652,-0.264817047323373
"Cond.Sweep.767...mV.",3.46535827636844,-2.14516784667844,-0.13955261230844,339,-0.63088562011844,653,-0.282123432693684
"Cond.Sweep.768...mV.",3.57711303711054,-2.12569702148054,-0.13473022461054,323,-0.63765991211054,661,-0.267663822609417
"Cond.Sweep.769...mV.",3.57601257324326,-2.14412780761326,-0.12142272949326,325,-0.63655944824326,641,-0.280988111073817
"Cond.Sweep.770...mV.",3.5685339355483,-2.1403112792983,-0.1224890136683,323,-0.6339636230483,656,-0.314614333026618
"Cond.Sweep.771...mV.",3.46572448730588,-2.16201354980588,-0.12649108886588,333,-0.66115905761588,625,-0.322623317329484
"Cond.Sweep.772...mV.",3.4577893066418,-2.1992443847618,-0.1264904785118,336,-0.6458996582018,673,-0.271670275654463
"Cond.Sweep.773...mV.",3.45102661132935,-2.18576782226935,-0.12888305663935,334,-0.63913696288935,633,-0.296503006143672
"Cond.Sweep.774...mV.",3.54859130859501,-2.18262451171501,-0.13855712890501,332,-0.65735595703501,649,-0.318816347715528
"Cond.Sweep.775...mV.",3.54793090820429,-2.18928833007429,-0.13301391601429,341,-0.66585083007429,640,-0.277138250663026
"Cond.Sweep.776...mV.",3.54321716308734,-2.19067810058734,-0.13013122558734,343,-0.65198181152734,631,-0.298190521160592
"Cond.Sweep.777...mV.",3.4327117919935,-2.1973602294935,-0.1380340576135,341,-0.6635467529335,664,-0.258625839039061
"Cond.Sweep.778...mV.",3.42589355468872,-2.17955566405872,-0.12450195312872,321,-0.63353515624872,636,-0.301948168076034
"Cond.Sweep.779...mV.",3.42032775879032,-2.14164123535032,-0.13663635254032,337,-0.64627990723032,659,-0.272871137739756
"Cond.Sweep.780...mV.",3.5210351562513,-2.1562890625013,-0.1293115234413,329,-0.6371240234413,647,-0.291988591887581
"Cond.Sweep.781...mV.",3.5179833984388,-2.1837548828088,-0.1293115234388,338,-0.6389550781288,647,-0.24452387425906
"Cond.Sweep.782...mV.",3.51861633300903,-2.16729797362903,-0.11529602050903,329,-0.66339172362903,633,-0.315299990579248
"Cond.Sweep.783...mV.",3.40768066406365,-2.16134277343365,-0.13924804687365,315,-0.66598144531365,668,-0.329646226189659
"Cond.Sweep.784...mV.",3.404196777345,-2.174338378905,-0.129660644535,311,-0.666159667965,662,-0.319878317932207
"Cond.Sweep.785...mV.",3.4034893798841,-2.1583721923841,-0.1197979736341,339,-0.6593487548841,659,-0.274456711032148
"Cond.Sweep.786...mV.",3.49865783691517,-2.14245666503517,-0.12524475097517,344,-0.63610900878517,631,-0.290413548059361
"Cond.Sweep.787...mV.",3.49852722168092,-2.12584655762092,-0.12206237793092,342,-0.63964050293092,628,-0.3073693377523
"Cond.Sweep.788...mV.",3.49532653808718,-2.12569763183718,-0.12191345214718,326,-0.63949157714718,655,-0.266607934921881
"Cond.Sweep.789...mV.",3.3927825927746,-2.1751312255846,-0.1365570068346,346,-0.6516937255846,627,-0.292828573563294
"Cond.Sweep.790...mV.",3.39544677734503,-2.32489013671503,-0.13983154296503,337,-0.69586181640503,659,-0.349990859582595
"Cond.Sweep.791...mV.",3.39966796875125,-2.16736816406125,-0.13245605469125,311,-0.66407226562125,624,-0.306247794508582
"Cond.Sweep.792...mV.",3.50333862304818,-2.38090209960818,-0.14579467773818,316,-0.71342163085818,647,-0.345455511536272
"Cond.Sweep.793...mV.",3.50496643066526,-2.15547912597526,-0.13460510253526,322,-0.63326232910526,649,-0.261655504872532
"Cond.Sweep.794...mV.",3.51015502929805,-2.14052612304805,-0.14040405273805,342,-0.64577514648805,652,-0.253414041499591
"Cond.Sweep.795...mV.",3.40236572265746,-2.23171142577746,-0.15285400390746,338,-0.65395263671746,647,-0.35642730078273
"Cond.Sweep.796...mV.",3.40276977539187,-2.11309692383187,-0.14349243164187,327,-0.62628051758187,668,-0.314646599981732
"Cond.Sweep.797...mV.",3.39900207519678,-2.13801574706678,-0.13972473144678,336,-0.64143371581678,656,-0.265995926229205
"Cond.Sweep.798...mV.",3.50168457031373,-2.14365234375373,-0.14536132812373,306,-0.64829101562373,645,-0.302390105607747
"Cond.Sweep.799...mV.",3.49728149414194,-2.14230102539194,-0.13668579101194,323,-0.61764282226194,664,-0.280243881911234
"Cond.Sweep.800...mV.",3.49028137207152,-2.09623840332152,-0.13212707519152,323,-0.63017395019152,628,-0.315239827639537
"Cond.Sweep.801...mV.",3.38362243652465,-2.12202575683465,-0.12922790527465,326,-0.62056091308465,634,-0.303111899627853
"Cond.Sweep.802...mV.",3.3839105224621,-2.1052239990221,-0.1380609130821,345,-0.6165765380821,653,-0.314451459091156
"Cond.Sweep.803...mV.",3.3885626220716,-2.1025518798816,-0.1244024658216,311,-0.6285528564416,637,-0.295700502518816
"Cond.Sweep.804...mV.",3.49517517089971,-2.10113220214971,-0.13518981933971,324,-0.63934020995971,626,-0.301591302577547
"Cond.Sweep.805...mV.",3.4997637939465,-2.0977862548865,-0.1232989501965,309,-0.6427081298865,656,-0.315748220995104
"Cond.Sweep.806...mV.",3.50310424804824,-2.07182983398824,-0.11504272460824,343,-0.59905151366824,649,-0.311415326999087
"Cond.Sweep.807...mV.",3.40876708984523,-2.13313232421523,-0.12934814453523,323,-0.61396728515523,650,-0.301825192695037
"Cond.Sweep.808...mV.",3.41830139160271,-2.16585998535271,-0.14132385254271,319,-0.65707092285271,632,-0.290339577577347
"Cond.Sweep.809...mV.",3.4274456787121,-2.1530316162121,-0.1260540771521,338,-0.6582806396521,645,-0.308710491547966
"Cond.Sweep.810...mV.",3.54176208496207,-2.20020935058207,-0.12867614746207,321,-0.64747497558207,646,-0.354946384603702
"Cond.Sweep.811...mV.",3.54489196777471,-2.17770446777471,-0.13302673339471,304,-0.62497009277471,657,-0.29902314276442
"Cond.Sweep.812...mV.",3.54520568847786,-2.17374572753786,-0.13517150878786,326,-0.65030822753786,645,-0.270516841881422
"Cond.Sweep.813...mV.",3.43727478027478,-2.11891540527478,-0.12306579589478,318,-0.62721618652478,665,-0.294292948503014
"Cond.Sweep.814...mV.",3.43103637695451,-2.14258422851451,-0.13513793945451,345,-0.63989868164451,641,-0.309676581391607
"Cond.Sweep.815...mV.",3.43055725097785,-2.13417053222785,-0.13099670409785,318,-0.63026428222785,641,-0.267015504485077
"Cond.Sweep.816...mV.",3.52321655273565,-2.11940795898565,-0.13210327148565,343,-0.64723999023565,635,-0.289713827813303
"Cond.Sweep.817...mV.",3.51745178222778,-2.12462951659778,-0.12755920409778,316,-0.62987854003778,664,-0.29535060975594
"Cond.Sweep.818...mV.",3.50914245605592,-2.13585144042592,-0.12291198730592,318,-0.63804870605592,655,-0.327247642636333
"Cond.Sweep.819...mV.",3.40358764648563,-2.12673217773563,-0.11257202148563,317,-0.60878784179563,663,-0.288782936292915
"Cond.Sweep.820...mV.",3.39521545410268,-2.11042541504268,-0.12128967285268,321,-0.63886779785268,666,-0.26812664874298
"Cond.Sweep.821...mV.",3.38623718261834,-2.10449890136834,-0.12573913573834,347,-0.64026550292834,641,-0.296942084437279
"Cond.Sweep.822...mV.",3.48369995117311,-2.10857788086311,-0.12188354492311,320,-0.62908569336311,652,-0.242365955384721
"Cond.Sweep.823...mV.",3.48052124023546,-2.09380249023546,-0.13091186523546,319,-0.60881713867546,645,-0.251183671442424
"Cond.Sweep.824...mV.",3.47442260742307,-2.08648315429307,-0.11932006836307,321,-0.61492553711307,648,-0.312392964905884
"Cond.Sweep.825...mV.",3.36515808105609,-2.07121276855609,-0.12541198730609,320,-0.63505554199609,648,-0.285927862500258
"Cond.Sweep.826...mV.",3.36261657714955,-2.08454040526955,-0.11981872558955,319,-0.62946228026955,653,-0.262983075131597
"Cond.Sweep.827...mV.",3.35742919921997,-2.08057373046997,-0.11707275390997,334,-0.63404052733997,629,-0.289724594310799
"Cond.Sweep.828...mV.",3.46488220214978,-2.10013610839978,-0.12747985839978,322,-0.62674743651978,619,-0.259642147192535
"Cond.Sweep.829...mV.",3.46350769043107,-2.09082702637107,-0.12488464355107,340,-0.61194519043107,648,-0.264487560185703
"Cond.Sweep.830...mV.",3.46609069824347,-2.09768249511347,-0.13418151855347,320,-0.63222839355347,650,-0.290097770143897
"Cond.Sweep.831...mV.",3.36567749023554,-2.10469116210554,-0.13386596679554,344,-0.62580932617554,635,-0.297695773463986
"Cond.Sweep.832...mV.",3.37133605957159,-2.09631164551159,-0.14074523926159,318,-0.61681945801159,648,-0.29725632909471
"Cond.Sweep.833...mV.",3.37021789550911,-2.07993469237911,-0.13779602050911,345,-0.58030090331911,641,-0.261700566750617
"Cond.Sweep.834...mV.",3.47811950683728,-2.08224548339728,-0.13888610839728,320,-0.61740173339728,624,-0.282932560665124
"Cond.Sweep.835...mV.",3.48258422851685,-2.09098266601685,-0.13236450195685,318,-0.60050415038685,620,-0.26947539764688
"Cond.Sweep.836...mV.",3.4802850341809,-2.1149285888709,-0.1367791748009,322,-0.6342156982409,650,-0.260091377356444
"Cond.Sweep.837...mV.",3.385148315431,-2.441544799806,-0.141740112301,321,-0.709977416991,630,-0.284823204681309
"Cond.Sweep.838...mV.",3.39228271484492,-2.48957275390692,-0.14155029296492,323,-0.70124267578492,651,-0.324366264809626
"Cond.Sweep.839...mV.",3.39599670410276,-2.43713439941476,-0.15075744629276,340,-0.70251525879276,646,-0.33423803850677
"Cond.Sweep.840...mV.",3.50500793457143,-2.40759582519143,-0.14136047363143,336,-0.68823547363143,655,-0.270902193511295
"Cond.Sweep.841...mV.",3.50916442871221,-2.39405212402221,-0.14002380371221,349,-0.69849548340221,653,-0.311373897638739
"Cond.Sweep.842...mV.",3.50827636718872,-2.31198730468872,-0.11838378905872,312,-0.68295898437872,629,-0.295053275907838
"Cond.Sweep.843...mV.",3.40475463867311,-2.22616577148311,-0.13265991211311,331,-0.65573120117311,642,-0.27348691263819
"Cond.Sweep.844...mV.",3.40475830078246,-2.17123779297246,-0.14731201172246,320,-0.62582763672246,628,-0.299884394684332
"Cond.Sweep.845...mV.",3.39859191894658,-2.09427062988658,-0.14419738769658,315,-0.61844055175658,640,-0.272949399528678
"Cond.Sweep.846...mV.",3.49910034179822,-2.11055053710822,-0.15071166991822,318,-0.63960327148822,645,-0.288544209612088
"Cond.Sweep.847...mV.",3.49872741699346,-2.09858093261346,-0.13507995605346,333,-0.60016784668346,651,-0.244682387979545
"Cond.Sweep.848...mV.",3.49246459961057,-2.10513549805057,-0.10257202148057,308,-0.61404663086057,645,-0.277145307919475
"Cond.Sweep.849...mV.",3.38081359863411,-2.09236145019411,-0.12092590332411,312,-0.60676574707411,648,-0.293944047053639
"Cond.Sweep.850...mV.",3.37329040527477,-2.07446228027477,-0.11584411621477,312,-0.61144958496477,649,-0.274566173934973
"Cond.Sweep.851...mV.",3.37085876464978,-2.06836853026978,-0.12806091308978,323,-0.59497985839978,658,-0.352988411570756
