"Cell","AgeGroup","Exp","tmnt","mag","Protocol","Course","Time","TCOR","norm"
"758","17503.P3","PND14","EtOH[50mM]","Control",185.139965164657,"NMDAr",7,-13,-13,0.688946571490375
"759","17503.P3","PND14","EtOH[50mM]","Control",249.241408362561,"NMDAr",8,-12,-12,0.927482154445165
"760","17503.P3","PND14","EtOH[50mM]","Control",225.190651506399,"NMDAr",8,-11,-11,0.837983993078088
"761","17503.P3","PND14","EtOH[50mM]","Control",259.036097257457,"NMDAr",8,-10,-10,0.963930348258705
"762","17503.P3","PND14","EtOH[50mM]","Control",223.599377865462,"NMDAr",8,-9,-9,0.832062513519358
"763","17503.P3","PND14","EtOH[50mM]","Control",262.82899607284,"NMDAr",9,-8,-8,0.978044559809647
"764","17503.P3","PND14","EtOH[50mM]","Control",246.480294282398,"NMDAr",9,-7,-7,0.917207441055593
"765","17503.P3","PND14","EtOH[50mM]","Control",272.14412304855,"NMDAr",9,-6,-6,1.01270819813974
"766","17503.P3","PND14","EtOH[50mM]","Control",261.768146978883,"NMDAr",9,-5,-5,0.974096906770497
"767","17503.P3","PND14","EtOH[50mM]","Control",284.431080705278,"NMDAr",10,-4,-4,1.05843067272334
"768","17503.P3","PND14","EtOH[50mM]","Control",263.722725104051,"NMDAr",10,-3,-3,0.981370322301536
"769","17503.P3","PND14","EtOH[50mM]","Control",272.085994331073,"NMDAr",10,-2,-2,1.01249188838417
"770","17503.P3","PND14","EtOH[50mM]","Control",261.637357364559,"NMDAr",10,-1,-1,0.973610209820463
"771","17503.P3","PND14","EtOH[50mM]","50mM",281.023284643182,"NMDAr",11,0,0,1.04574951330305
"772","17503.P3","PND14","EtOH[50mM]","50mM",265.699101498273,"NMDAr",11,1,1,0.988724853990913
"773","17503.P3","PND14","EtOH[50mM]","50mM",267.799001417135,"NMDAr",11,2,2,0.996539043910881
"774","17503.P3","PND14","EtOH[50mM]","50mM",278.581878509142,"NMDAr",11,3,3,1.03666450356911
"775","17503.P3","PND14","EtOH[50mM]","50mM",242.571138032061,"NMDAr",12,4,4,0.902660609993512
"776","17503.P3","PND14","EtOH[50mM]","50mM",263.410283247611,"NMDAr",12,5,5,0.980207657365345
"777","17503.P3","PND14","EtOH[50mM]","50mM",262.487489857662,"NMDAr",12,6,6,0.976773739995674
"778","17503.P3","PND14","EtOH[50mM]","50mM",226.505813739319,"NMDAr",12,7,7,0.842878001297858
"779","17503.P3","PND14","EtOH[50mM]","50mM",232.129767155231,"NMDAr",13,8,8,0.863805970149253
"780","17503.P3","PND14","EtOH[50mM]","50mM",214.691151912092,"NMDAr",13,9,9,0.798913043478259
"781","17503.P3","PND14","EtOH[50mM]","50mM",248.376743690089,"NMDAr",13,10,10,0.924264546831062
"782","17503.P3","PND14","EtOH[50mM]","50mM",273.488349640209,"NMDAr",14,11,11,1.01771036123729
"783","17503.P3","PND14","EtOH[50mM]","50mM",267.254044690787,"NMDAr",14,12,12,0.994511139952413
"784","17503.P3","PND14","EtOH[50mM]","50mM",245.949869735419,"NMDAr",14,13,13,0.915233614536016
"785","17503.P3","PND14","EtOH[50mM]","50mM",152.442561583772,"NMDAr",14,14,14,0.567272333982264
"786","17503.P3","PND14","EtOH[50mM]","50mM",231.294166841498,"NMDAr",15,15,15,0.860696517412937
"787","17503.P3","PND14","EtOH[50mM]","50mM",181.32526808022,"NMDAr",15,16,16,0.674751243781094
"788","17503.P3","PND14","EtOH[50mM]","50mM",233.386800670674,"NMDAr",15,17,17,0.868483668613454
"789","17503.P3","PND14","EtOH[50mM]","50mM",231.64293914636,"NMDAr",15,18,18,0.861994375946354
"790","17503.P3","PND14","EtOH[50mM]","50mM",236.598412311286,"NMDAr",16,19,19,0.880434782608697
"791","17503.P3","PND14","EtOH[50mM]","50mM",249.815429447648,"NMDAr",16,20,20,0.929618213281419
"792","17503.P3","PND14","EtOH[50mM]","50mM",234.69469681391,"NMDAr",16,21,21,0.87335063811378
"793","17503.P3","PND14","EtOH[50mM]","50mM",235.130662194988,"NMDAr",16,22,22,0.874972961280553
"794","17503.P3","PND14","EtOH[50mM]","50mM",241.561151565895,"NMDAr",17,23,23,0.89890222799048
"795","17503.P3","PND14","EtOH[50mM]","50mM",249.197811824453,"NMDAr",17,24,24,0.927319922128487
"796","17503.P3","PND14","EtOH[50mM]","50mM",246.342238578389,"NMDAr",17,25,25,0.916693705386111
"797","17503.P3","PND14","EtOH[50mM]","50mM",243.021635592508,"NMDAr",17,26,26,0.904337010599177
"798","17511.P2","PND21","EtOH[50mM]","Control",196.576790328282,"NMDAr",5,-28,-28,0.957853592216509
"799","17511.P2","PND21","EtOH[50mM]","Control",154.702315475695,"NMDAr",5,-27,-27,0.753813145260653
"800","17511.P2","PND21","EtOH[50mM]","Control",162.571490604161,"NMDAr",5,-26,-26,0.79215702935803
"801","17511.P2","PND21","EtOH[50mM]","Control",167.199989733278,"NMDAr",5,-25,-25,0.814710172635992
"802","17511.P2","PND21","EtOH[50mM]","Control",165.942956217835,"NMDAr",6,-24,-24,0.808585064649984
"803","17511.P2","PND21","EtOH[50mM]","Control",120.864135814321,"NMDAr",6,-23,-23,0.588930903117077
"804","17511.P2","PND21","EtOH[50mM]","Control",147.697805019701,"NMDAr",6,-22,-22,0.719682485731685
"805","17511.P2","PND21","EtOH[50mM]","Control",161.387117985565,"NMDAr",6,-21,-21,0.786385973856765
"806","17511.P2","PND21","EtOH[50mM]","Control",162.789473294701,"NMDAr",7,-20,-20,0.793219186812254
"807","17511.P2","PND21","EtOH[50mM]","Control",163.763129312443,"NMDAr",7,-19,-19,0.797963490107775
"808","17511.P2","PND21","EtOH[50mM]","Control",151.992064023324,"NMDAr",7,-18,-18,0.740606987579839
"809","17511.P2","PND21","EtOH[50mM]","Control",137.975777021651,"NMDAr",7,-17,-17,0.672310263273427
"810","17511.P2","PND21","EtOH[50mM]","Control",162.338975734253,"NMDAr",8,-16,-16,0.791024061406863
"811","17511.P2","PND21","EtOH[50mM]","Control",212.925492118725,"NMDAr",8,-15,-15,1.03751540128309
"812","17511.P2","PND21","EtOH[50mM]","Control",186.716706626224,"NMDAr",8,-14,-14,0.909808670037246
"813","17511.P2","PND21","EtOH[50mM]","Control",187.094543289825,"NMDAr",8,-13,-13,0.911649742957894
"814","17511.P2","PND21","EtOH[50mM]","Control",205.928247752415,"NMDAr",9,-12,-12,1.00342014700259
"815","17511.P2","PND21","EtOH[50mM]","Control",221.93544332768,"NMDAr",9,-11,-11,1.08141790939089
"816","17511.P2","PND21","EtOH[50mM]","Control",202.135348937033,"NMDAr",9,-10,-10,0.984938607299148
"817","17511.P2","PND21","EtOH[50mM]","Control",216.587601319784,"NMDAr",9,-9,-9,1.055359646514
"818","17511.P2","PND21","EtOH[50mM]","Control",233.277809325405,"NMDAr",10,-8,-8,1.13668550225886
"819","17511.P2","PND21","EtOH[50mM]","Control",228.736503272504,"NMDAr",10,-7,-7,1.11455722196258
"820","17511.P2","PND21","EtOH[50mM]","Control",218.142544512297,"NMDAr",10,-6,-6,1.06293636968744
"821","17511.P2","PND21","EtOH[50mM]","Control",235.116130015619,"NMDAr",10,-5,-5,1.14564303012279
"822","17511.P2","PND21","EtOH[50mM]","Control",192.645835808891,"NMDAr",11,-4,-4,0.938699352792057
"823","17511.P2","PND21","EtOH[50mM]","Control",204.031798344724,"NMDAr",11,-3,-3,0.994179377150869
"824","17511.P2","PND21","EtOH[50mM]","Control",233.510324195313,"NMDAr",11,-2,-2,1.13781847021002
"825","17511.P2","PND21","EtOH[50mM]","Control",160.827629079848,"NMDAr",11,-1,-1,0.783659769724266
"826","17511.P2","PND21","EtOH[50mM]","50mM",239.577509081988,"NMDAr",12,0,0,1.16738185268584
"827","17511.P2","PND21","EtOH[50mM]","50mM",192.943745485961,"NMDAr",12,1,1,0.94015096797949
"828","17511.P2","PND21","EtOH[50mM]","50mM",203.951871358193,"NMDAr",12,2,2,0.993789919417655
"829","17511.P2","PND21","EtOH[50mM]","50mM",190.211695764536,"NMDAr",12,3,3,0.926838594553254
"830","17511.P2","PND21","EtOH[50mM]","50mM",194.266173808566,"NMDAr",13,4,4,0.946594723201766
"831","17511.P2","PND21","EtOH[50mM]","50mM",204.031798344724,"NMDAr",13,5,5,0.994179377150869
"832","17511.P2","PND21","EtOH[50mM]","50mM",195.348821171578,"NMDAr",13,6,6,0.9518701052244
"833","17511.P2","PND21","EtOH[50mM]","50mM",208.231598182447,"NMDAr",13,7,7,1.01464361076886
"834","17511.P2","PND21","EtOH[50mM]","50mM",223.2506055606,"NMDAr",14,8,8,1.08782625936469
"835","17511.P2","PND21","EtOH[50mM]","50mM",205.543144999129,"NMDAr",14,9,9,1.00154366883347
"836","17511.P2","PND21","EtOH[50mM]","50mM",202.251606371987,"NMDAr",14,10,10,0.985505091274731
"837","17511.P2","PND21","EtOH[50mM]","50mM",175.279881462599,"NMDAr",14,11,11,0.854080808939118
"838","17511.P2","PND21","EtOH[50mM]","50mM",168.115517033542,"NMDAr",15,12,12,0.819171233943716
"839","17511.P2","PND21","EtOH[50mM]","50mM",209.197988110504,"NMDAr",15,13,13,1.01935250881591
"840","17511.P2","PND21","EtOH[50mM]","50mM",167.730414280256,"NMDAr",15,14,14,0.817294755774593
"841","17511.P2","PND21","EtOH[50mM]","50mM",188.097263666306,"NMDAr",15,15,15,0.916535667247313
"842","17511.P3","PND21","EtOH[50mM]","Control",152.188248444809,"NMDAr",5,-28,-28,0.935194942044256
"843","17511.P3","PND21","EtOH[50mM]","Control",162.665949770062,"NMDAr",5,-27,-27,0.999580289689416
"844","17511.P3","PND21","EtOH[50mM]","Control",148.918508086721,"NMDAr",5,-26,-26,0.915102427175798
"845","17511.P3","PND21","EtOH[50mM]","Control",106.433681700624,"NMDAr",5,-25,-25,0.654033683984927
"846","17511.P3","PND21","EtOH[50mM]","Control",127.774187104415,"NMDAr",6,-24,-24,0.785170831026416
"847","17511.P3","PND21","EtOH[50mM]","Control",147.428959701369,"NMDAr",6,-23,-23,0.905949170402385
"848","17511.P3","PND21","EtOH[50mM]","Control",156.911206739826,"NMDAr",6,-22,-22,0.964217463520923
"849","17511.P3","PND21","EtOH[50mM]","Control",129.721499139899,"NMDAr",6,-21,-21,0.797137039881411
"850","17511.P3","PND21","EtOH[50mM]","Control",160.202745366968,"NMDAr",7,-20,-20,0.984443928488504
"851","17511.P3","PND21","EtOH[50mM]","Control",120.78420882779,"NMDAr",7,-19,-19,0.742217499240949
"852","17511.P3","PND21","EtOH[50mM]","Control",168.776731194845,"NMDAr",7,-18,-18,1.03713096747692
"853","17511.P3","PND21","EtOH[50mM]","Control",131.276442332412,"NMDAr",7,-17,-17,0.806692146952189
"854","17511.P3","PND21","EtOH[50mM]","Control",153.358088884036,"NMDAr",8,-16,-16,0.942383597363859
"855","17511.P3","PND21","EtOH[50mM]","Control",162.571490604161,"NMDAr",8,-15,-15,0.998999839259878
"856","17511.P3","PND21","EtOH[50mM]","Control",189.812060831881,"NMDAr",8,-14,-14,1.16639281313068
"857","17511.P3","PND21","EtOH[50mM]","Control",171.225403418569,"NMDAr",8,-13,-13,1.05217802861174
"858","17511.P3","PND21","EtOH[50mM]","Control",150.211872050587,"NMDAr",9,-12,-12,0.9230501330571
"859","17511.P3","PND21","EtOH[50mM]","Control",168.994713885384,"NMDAr",9,-11,-11,1.03847046846815
"860","17511.P3","PND21","EtOH[50mM]","Control",150.408056472072,"NMDAr",9,-10,-10,0.924255683949205
"861","17511.P3","PND21","EtOH[50mM]","Control",183.367039281604,"NMDAr",9,-9,-9,1.12678823382329
"862","17511.P3","PND21","EtOH[50mM]","Control",149.201885584422,"NMDAr",10,-8,-8,0.916843778464398
"863","17511.P3","PND21","EtOH[50mM]","Control",168.682272028945,"NMDAr",10,-7,-7,1.03655051704738
"864","17511.P3","PND21","EtOH[50mM]","Control",169.648661957002,"NMDAr",10,-6,-6,1.04248897144184
"865","17511.P3","PND21","EtOH[50mM]","Control",204.671214236972,"NMDAr",10,-5,-5,1.25770213069957
"866","17511.P3","PND21","EtOH[50mM]","Control",167.628689024672,"NMDAr",11,-4,-4,1.03007626225644
"867","17511.P3","PND21","EtOH[50mM]","Control",147.923053799925,"NMDAr",11,-3,-3,0.908985372649177
"868","17511.P3","PND21","EtOH[50mM]","Control",147.886723351502,"NMDAr",11,-2,-2,0.908762122483973
"869","17511.P3","PND21","EtOH[50mM]","Control",145.561574652416,"NMDAr",11,-1,-1,0.89447411191084
"870","17511.P3","PND21","EtOH[50mM]","50mM",148.235495656364,"NMDAr",12,0,0,0.910905324069937
"871","17511.P3","PND21","EtOH[50mM]","50mM",156.845811932664,"NMDAr",12,1,1,0.963815613223552
"872","17511.P3","PND21","EtOH[50mM]","50mM",193.532298750417,"NMDAr",12,2,2,1.18925363004768
"873","17511.P3","PND21","EtOH[50mM]","50mM",176.842090744797,"NMDAr",12,3,3,1.08669250415245
"874","17511.P3","PND21","EtOH[50mM]","50mM",172.765814431713,"NMDAr",13,4,4,1.06164383561644
"875","17511.P3","PND21","EtOH[50mM]","50mM",184.340695299346,"NMDAr",13,5,5,1.13277133825079
"876","17511.P3","PND21","EtOH[50mM]","50mM",188.031868859144,"NMDAr",13,6,6,1.15545355503563
"877","17511.P3","PND21","EtOH[50mM]","50mM",165.819432693196,"NMDAr",13,7,7,1.01895840402922
"878","17511.P3","PND21","EtOH[50mM]","50mM",179.850251874238,"NMDAr",14,8,8,1.10517761783144
"879","17511.P3","PND21","EtOH[50mM]","50mM",164.678656612707,"NMDAr",14,9,9,1.01194834884178
"880","17511.P3","PND21","EtOH[50mM]","50mM",189.223507567425,"NMDAr",14,10,10,1.16277616045436
"881","17511.P3","PND21","EtOH[50mM]","50mM",173.063724108783,"NMDAr",14,11,11,1.06347448697112
"882","17511.P3","PND21","EtOH[50mM]","50mM",174.349821982965,"NMDAr",15,12,12,1.07137754281938
"883","17511.P3","PND21","EtOH[50mM]","50mM",191.941025109481,"NMDAr",15,13,13,1.1794752728117
"884","17511.P3","PND21","EtOH[50mM]","50mM",166.836685249046,"NMDAr",15,14,14,1.02520940865496
"885","17511.P3","PND21","EtOH[50mM]","50mM",178.760338421542,"NMDAr",15,15,15,1.09848011287528
"886","17511.P3","PND21","EtOH[50mM]","50mM",169.801249840379,"NMDAr",16,16,16,1.0434266221357
"887","17511.P3","PND21","EtOH[50mM]","50mM",181.514186412021,"NMDAr",16,17,17,1.11540247539783
"888","17511.P3","PND21","EtOH[50mM]","50mM",176.791228117004,"NMDAr",16,18,18,1.08637995392116
"889","17511.P3","PND21","EtOH[50mM]","50mM",197.317931476115,"NMDAr",16,19,19,1.21251629726206
"890","17518.P4","PND28","EtOH[50mM]","Control",134.102951219737,"NMDAr",5,-36,-36,1.1782581493635
"891","17518.P4","PND28","EtOH[50mM]","Control",164.584197446807,"NMDAr",5,-35,-35,1.44607311125014
"892","17518.P4","PND28","EtOH[50mM]","Control",136.340906842607,"NMDAr",5,-34,-34,1.19792132177377
"893","17518.P4","PND28","EtOH[50mM]","Control",140.286393541367,"NMDAr",5,-33,-33,1.2325872393672
"894","17518.P4","PND28","EtOH[50mM]","Control",125.717883723661,"NMDAr",6,-32,-32,1.10458509429385
"895","17518.P4","PND28","EtOH[50mM]","Control",96.7261858819432,"NMDAr",6,-31,-31,0.849857633524433
"896","17518.P4","PND28","EtOH[50mM]","Control",121.641607410578,"NMDAr",6,-30,-30,1.06877003026086
"897","17518.P4","PND28","EtOH[50mM]","Control",134.320933910276,"NMDAr",6,-29,-29,1.18017339342943
"898","17518.P4","PND28","EtOH[50mM]","Control",121.452689078777,"NMDAr",7,-28,-28,1.06711015207038
"899","17518.P4","PND28","EtOH[50mM]","Control",96.0504395412714,"NMDAr",7,-27,-27,0.843920376920031
"900","17518.P4","PND28","EtOH[50mM]","Control",100.940517899035,"NMDAr",7,-26,-26,0.886885685465851
"901","17518.P4","PND28","EtOH[50mM]","Control",115.676147779487,"NMDAr",7,-25,-25,1.01635618432309
"902","17518.P4","PND28","EtOH[50mM]","Control",87.9196851841581,"NMDAr",8,-24,-24,0.77248177326064
"903","17518.P4","PND28","EtOH[50mM]","Control",95.4037575593385,"NMDAr",8,-23,-23,0.838238486191091
"904","17518.P4","PND28","EtOH[50mM]","Control",116.032186174035,"NMDAr",8,-22,-22,1.01948441629745
"905","17518.P4","PND28","EtOH[50mM]","Control",81.5400584410432,"NMDAr",8,-21,-21,0.716428963597595
"906","17518.P4","PND28","EtOH[50mM]","Control",97.1112886352292,"NMDAr",9,-20,-20,0.853241231374252
"907","17518.P4","PND28","EtOH[50mM]","Control",95.5926758911393,"NMDAr",9,-19,-19,0.839898364381569
"908","17518.P4","PND28","EtOH[50mM]","Control",70.8516405149361,"NMDAr",9,-18,-18,0.622518162897893
"909","17518.P4","PND28","EtOH[50mM]","Control",92.6789739275982,"NMDAr",9,-17,-17,0.814297935366899
"910","17518.P4","PND28","EtOH[50mM]","Control",115.705212138226,"NMDAr",10,-16,-16,1.01661155019855
"911","17518.P4","PND28","EtOH[50mM]","Control",103.156675252851,"NMDAr",10,-15,-15,0.906357333469532
"912","17518.P4","PND28","EtOH[50mM]","Control",109.376448022904,"NMDAr",10,-14,-14,0.961005630817559
"913","17518.P4","PND28","EtOH[50mM]","Control",94.7062129496128,"NMDAr",10,-13,-13,0.832109705180096
"914","17518.P4","PND28","EtOH[50mM]","Control",103.643503261722,"NMDAr",11,-12,-12,0.910634711883455
"915","17518.P4","PND28","EtOH[50mM]","Control",113.089419851755,"NMDAr",11,-11,-11,0.993628621407321
"916","17518.P4","PND28","EtOH[50mM]","Control",102.139422697001,"NMDAr",11,-10,-10,0.897419527828498
"917","17518.P4","PND28","EtOH[50mM]","Control",130.775082144172,"NMDAr",11,-9,-9,1.14901875662356
"918","17518.P4","PND28","EtOH[50mM]","Control",99.218454643775,"NMDAr",12,-8,-8,0.871755257344961
"919","17518.P4","PND28","EtOH[50mM]","Control",99.3056477199907,"NMDAr",12,-7,-7,0.872521354971335
"920","17518.P4","PND28","EtOH[50mM]","Control",142.197375128428,"NMDAr",12,-6,-6,1.24937754567858
"921","17518.P4","PND28","EtOH[50mM]","Control",106.738857467379,"NMDAr",12,-5,-5,0.937831177619738
"922","17518.P4","PND28","EtOH[50mM]","Control",107.697981305751,"NMDAr",13,-4,-4,0.946258251509848
"923","17518.P4","PND28","EtOH[50mM]","Control",140.279127451682,"NMDAr",13,-3,-3,1.23252339789834
"924","17518.P4","PND28","EtOH[50mM]","Control",104.304717423024,"NMDAr",13,-2,-2,0.916444285550123
"925","17518.P4","PND28","EtOH[50mM]","Control",110.052194363575,"NMDAr",13,-1,-1,0.966942887421954
"926","17518.P4","PND28","EtOH[50mM]","50mM",131.189249256196,"NMDAr",14,0,0,1.15265772034883
"927","17518.P4","PND28","EtOH[50mM]","50mM",96.4500744739268,"NMDAr",14,1,1,0.847431657707581
"928","17518.P4","PND28","EtOH[50mM]","50mM",149.332675198745,"NMDAr",14,2,2,1.31206986810352
"929","17518.P4","PND28","EtOH[50mM]","50mM",110.277443143799,"NMDAr",14,3,3,0.968921972956755
"930","17518.P4","PND28","EtOH[50mM]","50mM",128.406336906979,"NMDAr",15,4,4,1.12820643777372
"931","17518.P4","PND28","EtOH[50mM]","50mM",118.575317563659,"NMDAr",15,5,5,1.04182893040003
"932","17518.P4","PND28","EtOH[50mM]","50mM",142.938516276261,"NMDAr",15,6,6,1.25588937550275
"933","17518.P4","PND28","EtOH[50mM]","50mM",154.811306820965,"NMDAr",15,7,7,1.36020633562737
"934","17518.P4","PND28","EtOH[50mM]","50mM",110.829665959832,"NMDAr",16,8,8,0.97377392459046
"935","17518.P4","PND28","EtOH[50mM]","50mM",81.2566809433421,"NMDAr",16,9,9,0.713939146311878
"936","17518.P4","PND28","EtOH[50mM]","50mM",142.458954357075,"NMDAr",16,10,10,1.2516758385577
"937","17518.P4","PND28","EtOH[50mM]","50mM",123.850498674709,"NMDAr",16,11,11,1.08817783679567
"938","17518.P4","PND28","EtOH[50mM]","50mM",137.80139086922,"NMDAr",17,12,12,1.21075345701554
"939","17518.P4","PND28","EtOH[50mM]","50mM",93.7543552009251,"NMDAr",17,13,13,0.823746472758847
"940","17518.P4","PND28","EtOH[50mM]","50mM",98.7388927245889,"NMDAr",17,14,14,0.867541720399904
"941","17518.P4","PND28","EtOH[50mM]","50mM",82.0123542705449,"NMDAr",17,15,15,0.720578659073789
"942","17518.P4","PND28","EtOH[50mM]","50mM",111.926845502213,"NMDAr",18,16,16,0.983413986389004
"943","17518.P4","PND28","EtOH[50mM]","50mM",108.468186812323,"NMDAr",18,17,17,0.953025447209487
"944","17518.P4","PND28","EtOH[50mM]","50mM",88.4937062692448,"NMDAr",18,18,18,0.777525249300937
"945","17518.P4","PND28","EtOH[50mM]","50mM",92.9550853356144,"NMDAr",18,19,19,0.816723911183749
"946","17518.P4","PND28","EtOH[50mM]","50mM",105.082189019281,"NMDAr",19,20,20,0.92327532271863
"947","17518.P4","PND28","EtOH[50mM]","50mM",104.304717423024,"NMDAr",19,21,21,0.916444285550123
"948","17518.P4","PND28","EtOH[50mM]","50mM",126.15384910474,"NMDAr",19,22,22,1.10841558242572
"949","17518.P4","PND28","EtOH[50mM]","50mM",95.8397229404171,"NMDAr",19,23,23,0.842068974322963
"950","17714.P1","PND21","EtOH[50mM]","Control",97.0240955590134,"NMDAr",5,-24,-24,0.514094972626262
"951","17714.P1","PND21","EtOH[50mM]","Control",121.452689078777,"NMDAr",5,-23,-23,0.643533098737959
"952","17714.P1","PND21","EtOH[50mM]","Control",136.26824594576,"NMDAr",5,-22,-22,0.722035281706949
"953","17714.P1","PND21","EtOH[50mM]","Control",165.499724747072,"NMDAr",5,-21,-21,0.876922129222526
"954","17714.P1","PND21","EtOH[50mM]","Control",185.030973819387,"NMDAr",6,-20,-20,0.980411029575956
"955","17714.P1","PND21","EtOH[50mM]","Control",159.330814604811,"NMDAr",6,-19,-19,0.844235344847498
"956","17714.P1","PND21","EtOH[50mM]","Control",192.834754140692,"NMDAr",6,-18,-18,1.02176038931539
"957","17714.P1","PND21","EtOH[50mM]","Control",204.678480326657,"NMDAr",6,-17,-17,1.08451593528864
"958","17714.P1","PND21","EtOH[50mM]","Control",196.366073727427,"NMDAr",7,-16,-16,1.0404715521025
"959","17714.P1","PND21","EtOH[50mM]","Control",179.835719694869,"NMDAr",7,-15,-15,0.952883290084625
"960","17714.P1","PND21","EtOH[50mM]","Control",192.951011575646,"NMDAr",7,-14,-14,1.02237639467463
"961","17714.P1","PND21","EtOH[50mM]","Control",195.116306301669,"NMDAr",7,-13,-13,1.0338494944906
"962","17714.P1","PND21","EtOH[50mM]","Control",208.514975680147,"NMDAr",8,-12,-12,1.10484411214377
"963","17714.P1","PND21","EtOH[50mM]","Control",188.678550841077,"NMDAr",8,-11,-11,0.99973819772232
"964","17714.P1","PND21","EtOH[50mM]","Control",178.019197273709,"NMDAr",8,-10,-10,0.943258206346398
"965","17714.P1","PND21","EtOH[50mM]","Control",206.65485672088,"NMDAr",8,-9,-9,1.09498802639583
"966","17714.P1","PND21","EtOH[50mM]","Control",187.268929442257,"NMDAr",9,-8,-8,0.992269132741457
"967","17714.P1","PND21","EtOH[50mM]","Control",198.524102363766,"NMDAr",9,-7,-7,1.05190615158352
"968","17714.P1","PND21","EtOH[50mM]","Control",184.217171774707,"NMDAr",9,-6,-6,0.976098992061229
"969","17714.P1","PND21","EtOH[50mM]","Control",186.89835886834,"NMDAr",9,-5,-5,0.990305615658857
"970","17714.P1","PND21","EtOH[50mM]","Control",192.289797414344,"NMDAr",10,-4,-4,1.01887286419392
"971","17714.P1","PND21","EtOH[50mM]","Control",191.781171136419,"NMDAr",10,-3,-3,1.01617784074722
"972","17714.P1","PND21","EtOH[50mM]","Control",178.08459208087,"NMDAr",10,-2,-2,0.94360470936097
"973","17714.P1","PND21","EtOH[50mM]","Control",194.58588175469,"NMDAr",10,-1,-1,1.03103897003904
"974","17714.P1","PND21","EtOH[50mM]","50mM",183.279846205389,"NMDAr",11,0,0,0.971132448852307
"975","17714.P1","PND21","EtOH[50mM]","50mM",175.236284924491,"NMDAr",11,1,1,0.92851257805943
"976","17714.P1","PND21","EtOH[50mM]","50mM",191.95555728885,"NMDAr",11,2,2,1.01710184878608
"977","17714.P1","PND21","EtOH[50mM]","50mM",178.498759192895,"NMDAr",11,3,3,0.945799228453289
"978","17714.P1","PND21","EtOH[50mM]","50mM",172.104600270411,"NMDAr",12,4,4,0.911918933694726
"979","17714.P1","PND21","EtOH[50mM]","50mM",173.877526153463,"NMDAr",12,5,5,0.921313015423234
"980","17714.P1","PND21","EtOH[50mM]","50mM",170.157288234927,"NMDAr",12,6,6,0.901600843927344
"981","17714.P1","PND21","EtOH[50mM]","50mM",177.408845740199,"NMDAr",12,7,7,0.940024178210353
"982","17714.P1","PND21","EtOH[50mM]","50mM",151.076536723059,"NMDAr",13,8,8,0.80049896434099
"983","17714.P1","PND21","EtOH[50mM]","50mM",157.507026093966,"NMDAr",13,9,9,0.834571760774316
"984","17714.P1","PND21","EtOH[50mM]","50mM",166.509711213237,"NMDAr",13,10,10,0.88227367578098
"985","17714.P1","PND21","EtOH[50mM]","50mM",181.02735840315,"NMDAr",13,11,11,0.959197345016902
"986","17714.P1","PND21","EtOH[50mM]","50mM",161.481577151465,"NMDAr",14,12,12,0.855631443993562
"987","17714.P1","PND21","EtOH[50mM]","50mM",164.497004370591,"NMDAr",14,13,13,0.871609082999021
"988","17714.P1","PND21","EtOH[50mM]","50mM",171.683167068701,"NMDAr",14,14,14,0.909685914267452
"989","17714.P1","PND21","EtOH[50mM]","50mM",163.71226668465,"NMDAr",14,15,15,0.867451046824107
