"Cell","AgeGroup","Exp","tmnt","mag","Protocol","Course","Time"
"305","17209.P1","PND28","EtOH[100mM]","100mM",252.19870686421,"NMDAr",12,4
"306","17209.P1","PND28","EtOH[100mM]","100mM",177.06733952502,"NMDAr",12,5
"307","17209.P1","PND28","EtOH[100mM]","100mM",163.181842137671,"NMDAr",12,6
"308","17209.P1","PND28","EtOH[100mM]","100mM",156.300855206316,"NMDAr",12,7
"309","17209.P1","PND28","EtOH[100mM]","100mM",-296.630845285791,"AMPAr",13,8
"310","17209.P1","PND28","EtOH[100mM]","100mM",-323.79148852698,"AMPAr",13,9
"311","17209.P1","PND28","EtOH[100mM]","100mM",-248.718249905267,"AMPAr",13,10
"312","17209.P1","PND28","EtOH[100mM]","100mM",-259.39940174169,"AMPAr",13,11
"313","17209.P1","PND28","EtOH[100mM]","100mM",124.904081678982,"NMDAr",14,12
"314","17209.P1","PND28","EtOH[100mM]","100mM",131.988519121507,"NMDAr",14,13
"315","17209.P1","PND28","EtOH[100mM]","100mM",112.762445815946,"NMDAr",14,14
"316","17209.P1","PND28","EtOH[100mM]","100mM",123.036696630029,"NMDAr",14,15
"317","17209.P1","PND28","EtOH[100mM]","100mM",-171.966544566402,"AMPAr",15,16
"318","17209.P1","PND28","EtOH[100mM]","100mM",-174.255362817064,"AMPAr",15,17
"319","17209.P1","PND28","EtOH[100mM]","100mM",-107.269282014357,"AMPAr",15,18
"320","17209.P1","PND28","EtOH[100mM]","100mM",-115.051264066608,"AMPAr",15,19
"321","17209.P1","PND28","EtOH[100mM]","100mM",56.4139203115541,"NMDAr",16,20
"322","17209.P1","PND28","EtOH[100mM]","100mM",54.9607023746258,"NMDAr",16,21
"323","17209.P1","PND28","EtOH[100mM]","100mM",65.6709185697868,"NMDAr",16,22
"324","17209.P1","PND28","EtOH[100mM]","100mM",57.830807800059,"NMDAr",16,23
"325","17209.P2","PND28","EtOH[100mM]","Control",-234.06981310103,"AMPAr",5,-24
"326","17209.P2","PND28","EtOH[100mM]","Control",-169.67772631574,"AMPAr",5,-23
"327","17209.P2","PND28","EtOH[100mM]","Control",-125.885003786408,"AMPAr",5,-22
"328","17209.P2","PND28","EtOH[100mM]","Control",-135.803216205943,"AMPAr",5,-21
"329","17209.P2","PND28","EtOH[100mM]","Control",74.5137497159951,"NMDAr",6,-20
"330","17209.P2","PND28","EtOH[100mM]","Control",98.0558802942326,"NMDAr",6,-19
"331","17209.P2","PND28","EtOH[100mM]","Control",65.8743690809569,"NMDAr",6,-18
"332","17209.P2","PND28","EtOH[100mM]","Control",110.931391215417,"NMDAr",6,-17
"333","17209.P2","PND28","EtOH[100mM]","Control",-152.740471260842,"AMPAr",7,-16
"334","17209.P2","PND28","EtOH[100mM]","Control",-200.805654524743,"AMPAr",7,-15
"335","17209.P2","PND28","EtOH[100mM]","Control",-253.906237940101,"AMPAr",7,-14
"336","17209.P2","PND28","EtOH[100mM]","Control",-305.328354638306,"AMPAr",7,-13
"337","17209.P2","PND28","EtOH[100mM]","Control",139.596115021326,"NMDAr",8,-12
"338","17209.P2","PND28","EtOH[100mM]","Control",133.201956098842,"NMDAr",8,-11
"339","17209.P2","PND28","EtOH[100mM]","Control",171.312596494785,"NMDAr",8,-10
"340","17209.P2","PND28","EtOH[100mM]","Control",139.966685595243,"NMDAr",8,-9
"341","17209.P2","PND28","EtOH[100mM]","Control",-513.610815448545,"AMPAr",9,-8
"342","17209.P2","PND28","EtOH[100mM]","Control",-497.894263460666,"AMPAr",9,-7
"343","17209.P2","PND28","EtOH[100mM]","Control",-368.194562589822,"AMPAr",9,-6
"344","17209.P2","PND28","EtOH[100mM]","Control",-380.554181143396,"AMPAr",9,-5
"345","17209.P2","PND28","EtOH[100mM]","Control",160.093754021699,"NMDAr",10,-4
"346","17209.P2","PND28","EtOH[100mM]","Control",135.316388197073,"NMDAr",10,-3
"347","17209.P2","PND28","EtOH[100mM]","Control",123.240147141199,"NMDAr",10,-2
"348","17209.P2","PND28","EtOH[100mM]","Control",133.34001180285,"NMDAr",10,-1
"349","17209.P2","PND28","EtOH[100mM]","100mM",-396.118145247898,"AMPAr",11,0
"350","17209.P2","PND28","EtOH[100mM]","100mM",-412.445048769286,"AMPAr",11,1
"351","17209.P2","PND28","EtOH[100mM]","100mM",-428.009012873788,"AMPAr",11,2
"352","17209.P2","PND28","EtOH[100mM]","100mM",-310.668930556518,"AMPAr",11,3
"353","17209.P2","PND28","EtOH[100mM]","100mM",145.757759073902,"NMDAr",12,4
"354","17209.P2","PND28","EtOH[100mM]","100mM",141.201920841632,"NMDAr",12,5
"355","17209.P2","PND28","EtOH[100mM]","100mM",143.592464347879,"NMDAr",12,6
"356","17209.P2","PND28","EtOH[100mM]","100mM",121.89592054954,"NMDAr",12,7
"357","17209.P2","PND28","EtOH[100mM]","100mM",-270.080553578112,"AMPAr",13,8
"358","17209.P2","PND28","EtOH[100mM]","100mM",-309.448227489498,"AMPAr",13,9
"359","17209.P2","PND28","EtOH[100mM]","100mM",-238.952625369109,"AMPAr",13,10
"360","17209.P2","PND28","EtOH[100mM]","100mM",-214.385976145338,"AMPAr",13,11
"361","17209.P2","PND28","EtOH[100mM]","100mM",111.955909860951,"NMDAr",14,12
"362","17209.P2","PND28","EtOH[100mM]","100mM",93.6962264834479,"NMDAr",14,13
"363","17209.P2","PND28","EtOH[100mM]","100mM",57.4166406880346,"NMDAr",14,14
"364","17209.P2","PND28","EtOH[100mM]","100mM",85.9869053280436,"NMDAr",14,15
"365","17209.P2","PND28","EtOH[100mM]","100mM",-269.62278992798,"AMPAr",15,16
"366","17209.P2","PND28","EtOH[100mM]","100mM",-236.663807118447,"AMPAr",15,17
"367","17209.P2","PND28","EtOH[100mM]","100mM",-212.707509428185,"AMPAr",15,18
"368","17209.P2","PND28","EtOH[100mM]","100mM",-176.086417417594,"AMPAr",15,19
"369","17209.P2","PND28","EtOH[100mM]","100mM",73.4165701736144,"NMDAr",16,20
"370","17209.P2","PND28","EtOH[100mM]","100mM",87.3311319197022,"NMDAr",16,21
"371","17209.P2","PND28","EtOH[100mM]","100mM",91.5745282955326,"NMDAr",16,22
"372","17209.P2","PND28","EtOH[100mM]","100mM",78.3211807107472,"NMDAr",16,23
"373","17209.P3","PND28","EtOH[100mM]","Control",-157.928459295676,"AMPAr",5,-16
"374","17209.P3","PND28","EtOH[100mM]","Control",-129.089349337335,"AMPAr",5,-15
"375","17209.P3","PND28","EtOH[100mM]","Control",-171.051017266138,"AMPAr",5,-14
"376","17209.P3","PND28","EtOH[100mM]","Control",-197.753896857194,"AMPAr",5,-13
"377","17209.P3","PND28","EtOH[100mM]","Control",79.6872055714597,"NMDAr",6,-12
"378","17209.P3","PND28","EtOH[100mM]","Control",62.1178007139974,"NMDAr",6,-11
"379","17209.P3","PND28","EtOH[100mM]","Control",81.3002774814499,"NMDAr",6,-10
"380","17209.P3","PND28","EtOH[100mM]","Control",81.2566809433421,"NMDAr",6,-9
"381","17209.P3","PND28","EtOH[100mM]","Control",-232.391346383878,"AMPAr",7,-8
"382","17209.P3","PND28","EtOH[100mM]","Control",-211.334218477788,"AMPAr",7,-7
"383","17209.P3","PND28","EtOH[100mM]","Control",-171.356193032893,"AMPAr",7,-6
"384","17209.P3","PND28","EtOH[100mM]","Control",-234.222400984408,"AMPAr",7,-5
"385","17209.P3","PND28","EtOH[100mM]","Control",91.000507210446,"NMDAr",8,-4
"386","17209.P3","PND28","EtOH[100mM]","Control",73.0459995996977,"NMDAr",8,-3
"387","17209.P3","PND28","EtOH[100mM]","Control",111.120309547217,"NMDAr",8,-2
"388","17209.P3","PND28","EtOH[100mM]","Control",98.61536919995,"NMDAr",8,-1
"389","17209.P3","PND28","EtOH[100mM]","100mM",-248.260486255135,"AMPAr",9,0
"390","17209.P3","PND28","EtOH[100mM]","100mM",-265.808092843543,"AMPAr",9,1
"391","17209.P3","PND28","EtOH[100mM]","100mM",-211.029042711033,"AMPAr",9,2
"392","17209.P3","PND28","EtOH[100mM]","100mM",-283.966050965461,"AMPAr",9,3
"393","17209.P3","PND28","EtOH[100mM]","100mM",68.257646497519,"NMDAr",10,4
"394","17209.P3","PND28","EtOH[100mM]","100mM",86.1104288526823,"NMDAr",10,5
"395","17209.P3","PND28","EtOH[100mM]","100mM",86.5972568615534,"NMDAr",10,6
"396","17209.P3","PND28","EtOH[100mM]","100mM",82.5282466381543,"NMDAr",10,7
"397","17209.P3","PND28","EtOH[100mM]","100mM",-245.971668004473,"AMPAr",11,8
"398","17209.P3","PND28","EtOH[100mM]","100mM",-216.979970162754,"AMPAr",11,9
"399","17209.P3","PND28","EtOH[100mM]","100mM",-242.767322453546,"AMPAr",11,10
"400","17209.P3","PND28","EtOH[100mM]","100mM",-263.671862476259,"AMPAr",11,11
"401","17209.P3","PND28","EtOH[100mM]","100mM",105.387364786036,"NMDAr",12,12
"402","17209.P3","PND28","EtOH[100mM]","100mM",138.607926824215,"NMDAr",12,13
"403","17209.P3","PND28","EtOH[100mM]","100mM",139.392664510156,"NMDAr",12,14
"404","17209.P3","PND28","EtOH[100mM]","100mM",84.7008074538622,"NMDAr",12,15
"405","17209.P3","PND28","EtOH[100mM]","100mM",-205.383291026067,"AMPAr",13,16
"406","17209.P3","PND28","EtOH[100mM]","100mM",-258.78905020818,"AMPAr",13,17
"407","17209.P3","PND28","EtOH[100mM]","100mM",-252.990710639836,"AMPAr",13,18
"408","17209.P3","PND28","EtOH[100mM]","100mM",-266.265856493675,"AMPAr",13,19
"409","17209.P3","PND28","EtOH[100mM]","100mM",98.8333518904892,"NMDAr",14,20
"410","17209.P3","PND28","EtOH[100mM]","100mM",133.993959874468,"NMDAr",14,21
"411","17209.P3","PND28","EtOH[100mM]","100mM",104.537232292933,"NMDAr",14,22
"412","17209.P3","PND28","EtOH[100mM]","100mM",110.299241412853,"NMDAr",14,23
"413","17209.P3","PND28","EtOH[100mM]","AP5",-282.897935781819,"AMPAr",15,24
"414","17209.P3","PND28","EtOH[100mM]","AP5",-271.148668761754,"AMPAr",15,25
"415","17209.P3","PND28","EtOH[100mM]","AP5",-254.974353123743,"AMPAr",15,26
"416","17209.P3","PND28","EtOH[100mM]","AP5",-192.413320938983,"AMPAr",15,27
"417","17209.P3","PND28","EtOH[100mM]","AP5",35.720096889696,"NMDAr",16,28
"418","17209.P3","PND28","EtOH[100mM]","AP5",17.8309840861095,"NMDAr",16,29
"419","17209.P3","PND28","EtOH[100mM]","AP5",18.9208975388057,"NMDAr",16,30
"420","17209.P3","PND28","EtOH[100mM]","AP5",21.8927282198239,"NMDAr",16,31
"421","17209.P3","PND28","EtOH[100mM]","AP5",-257.263171374405,"AMPAr",17,32
"422","17209.P3","PND28","EtOH[100mM]","AP5",-248.56566202189,"AMPAr",17,33
"423","17209.P3","PND28","EtOH[100mM]","AP5",-210.723866944278,"AMPAr",17,34
"424","17209.P3","PND28","EtOH[100mM]","AP5",-238.342273835599,"AMPAr",17,35
"425","17209.P3","PND28","EtOH[100mM]","AP5",21.7546725158157,"NMDAr",18,36
"426","17209.P3","PND28","EtOH[100mM]","AP5",12.9045752799228,"NMDAr",18,37
"427","17209.P3","PND28","EtOH[100mM]","AP5",9.24973216854818,"NMDAr",18,38
"428","17209.P3","PND28","EtOH[100mM]","AP5",10.4922335046218,"NMDAr",18,39
"429","17210.P1","PND28","EtOH[100mM]","Control",169.001979975069,"NMDAr",5,-40
"430","17210.P1","PND28","EtOH[100mM]","Control",205.906449483361,"NMDAr",5,-39
"431","17210.P1","PND28","EtOH[100mM]","Control",177.561433623576,"NMDAr",5,-38
"432","17210.P1","PND28","EtOH[100mM]","Control",185.612260994159,"NMDAr",5,-37
"433","17210.P1","PND28","EtOH[100mM]","Control",-323.638900643602,"AMPAr",6,-36
"434","17210.P1","PND28","EtOH[100mM]","Control",-322.265609693205,"AMPAr",6,-35
"435","17210.P1","PND28","EtOH[100mM]","Control",-359.191877470551,"AMPAr",6,-34
"436","17210.P1","PND28","EtOH[100mM]","Control",-436.401346459548,"AMPAr",6,-33
"437","17210.P1","PND28","EtOH[100mM]","Control",251.319510012369,"NMDAr",7,-32
"438","17210.P1","PND28","EtOH[100mM]","Control",203.254326748467,"NMDAr",7,-31
"439","17210.P1","PND28","EtOH[100mM]","Control",208.507709590463,"NMDAr",7,-30
"440","17210.P1","PND28","EtOH[100mM]","Control",248.427606317881,"NMDAr",7,-29
"441","17210.P1","PND28","EtOH[100mM]","Control",-712.738003256136,"AMPAr",8,-28
"442","17210.P1","PND28","EtOH[100mM]","Control",-629.730194698796,"AMPAr",8,-27
"443","17210.P1","PND28","EtOH[100mM]","Control",-623.016327830187,"AMPAr",8,-26
"444","17210.P1","PND28","EtOH[100mM]","Control",-695.495572434483,"AMPAr",8,-25
"445","17210.P1","PND28","EtOH[100mM]","Control",290.018703672767,"NMDAr",9,-24
"446","17210.P1","PND28","EtOH[100mM]","Control",320.928649191231,"NMDAr",9,-23
"447","17210.P1","PND28","EtOH[100mM]","Control",344.637899832215,"NMDAr",9,-22
"448","17210.P1","PND28","EtOH[100mM]","Control",378.715860453182,"NMDAr",9,-21
"449","17210.P1","PND28","EtOH[100mM]","Control",180.882036609457,"NMDAr",10,-20
"450","17210.P1","PND28","EtOH[100mM]","Control",122.317353751249,"NMDAr",10,-19
"451","17210.P1","PND28","EtOH[100mM]","Control",151.87580658837,"NMDAr",10,-18
"452","17210.P1","PND28","EtOH[100mM]","Control",209.98999188613,"NMDAr",10,-17
"453","17210.P1","PND28","EtOH[100mM]","Control",-363.616926088498,"AMPAr",11,-16
"454","17210.P1","PND28","EtOH[100mM]","Control",-282.440172131687,"AMPAr",11,-15
"455","17210.P1","PND28","EtOH[100mM]","Control",-330.047591745456,"AMPAr",11,-14
"456","17210.P1","PND28","EtOH[100mM]","Control",-341.339095115388,"AMPAr",11,-13
"457","17210.P1","PND28","EtOH[100mM]","Control",194.055457207711,"NMDAr",12,-12
"458","17210.P1","PND28","EtOH[100mM]","Control",232.325951576717,"NMDAr",12,-11
"459","17210.P1","PND28","EtOH[100mM]","Control",207.599448379883,"NMDAr",12,-10
"460","17210.P1","PND28","EtOH[100mM]","Control",243.755510650657,"NMDAr",12,-9
"461","17210.P1","PND28","EtOH[100mM]","Control",-409.851054751869,"AMPAr",13,-8
"462","17210.P1","PND28","EtOH[100mM]","Control",-389.556866262667,"AMPAr",13,-7
"463","17210.P1","PND28","EtOH[100mM]","Control",-438.69016471021,"AMPAr",13,-6
"464","17210.P1","PND28","EtOH[100mM]","Control",-318.145736842013,"AMPAr",13,-5
"465","17210.P1","PND28","EtOH[100mM]","Control",226.06984835824,"NMDAr",14,-4
"466","17210.P1","PND28","EtOH[100mM]","Control",225.764672591486,"NMDAr",14,-3
"467","17210.P1","PND28","EtOH[100mM]","Control",227.835508151608,"NMDAr",14,-2
"468","17210.P1","PND28","EtOH[100mM]","Control",235.312314437104,"NMDAr",14,-1
"469","17210.P1","PND28","EtOH[100mM]","100mM",-426.788309806768,"AMPAr",15,0
"470","17210.P1","PND28","EtOH[100mM]","100mM",-418.548564104385,"AMPAr",15,1
"471","17210.P1","PND28","EtOH[100mM]","100mM",-448.760965013123,"AMPAr",15,2
"472","17210.P1","PND28","EtOH[100mM]","100mM",-413.513163952928,"AMPAr",15,3
"473","17210.P1","PND28","EtOH[100mM]","100mM",259.29041039642,"NMDAr",16,4
"474","17210.P1","PND28","EtOH[100mM]","100mM",198.175330058903,"NMDAr",16,5
"475","17210.P1","PND28","EtOH[100mM]","100mM",206.262487877909,"NMDAr",16,6
"476","17210.P1","PND28","EtOH[100mM]","100mM",209.539494325682,"NMDAr",16,7
"477","17210.P1","PND28","EtOH[100mM]","100mM",-429.07712805743,"AMPAr",17,8
"478","17210.P1","PND28","EtOH[100mM]","100mM",-396.881084664785,"AMPAr",17,9
"479","17210.P1","PND28","EtOH[100mM]","100mM",-392.303448163461,"AMPAr",17,10
"480","17210.P1","PND28","EtOH[100mM]","100mM",-407.40964861783,"AMPAr",17,11
"481","17210.P1","PND28","EtOH[100mM]","100mM",210.781995661756,"NMDAr",18,12
"482","17210.P1","PND28","EtOH[100mM]","100mM",176.442455812141,"NMDAr",18,13
"483","17210.P1","PND28","EtOH[100mM]","100mM",214.909134602632,"NMDAr",18,14
"484","17210.P1","PND28","EtOH[100mM]","100mM",207.650311007675,"NMDAr",18,15
"485","17210.P1","PND28","EtOH[100mM]","100mM",170.506060539789,"NMDAr",20,16
"486","17210.P1","PND28","EtOH[100mM]","100mM",137.249168053187,"NMDAr",20,17
"487","17210.P1","PND28","EtOH[100mM]","100mM",208.289726899924,"NMDAr",20,18
"488","17210.P1","PND28","EtOH[100mM]","100mM",147.52341886727,"NMDAr",20,19
"489","17210.P1","PND28","EtOH[100mM]","100mM",-334.01487671327,"AMPAr",21,20
"490","17210.P1","PND28","EtOH[100mM]","100mM",-342.559798182408,"AMPAr",21,21
"491","17210.P1","PND28","EtOH[100mM]","100mM",-377.960187125979,"AMPAr",21,22
"492","17210.P1","PND28","EtOH[100mM]","100mM",-406.036357667433,"AMPAr",21,23
"493","17210.P1","PND28","EtOH[100mM]","100mM",184.108180429438,"NMDAr",22,24
"494","17210.P1","PND28","EtOH[100mM]","100mM",192.929213306592,"NMDAr",22,25
"495","17210.P1","PND28","EtOH[100mM]","100mM",207.991817222853,"NMDAr",22,26
"496","17210.P1","PND28","EtOH[100mM]","100mM",175.839370368316,"NMDAr",22,27
"497","17210.P1","PND28","EtOH[100mM]","100mM",-397.644024081672,"AMPAr",23,28
"498","17210.P1","PND28","EtOH[100mM]","100mM",-418.090800454252,"AMPAr",23,29
"499","17210.P1","PND28","EtOH[100mM]","100mM",-344.390852782937,"AMPAr",23,30
"500","17210.P1","PND28","EtOH[100mM]","100mM",-361.480695721213,"AMPAr",23,31
"501","17210.P1","PND28","EtOH[100mM]","100mM",216.100773310913,"NMDAr",24,32
"502","17210.P1","PND28","EtOH[100mM]","100mM",206.102633904847,"NMDAr",24,33
"503","17210.P1","PND28","EtOH[100mM]","100mM",199.948255941956,"NMDAr",24,34
"504","17210.P1","PND28","EtOH[100mM]","100mM",206.015440828631,"NMDAr",24,35
"505","17210.P1","PND28","EtOH[100mM]","100mM",-439.30051624372,"AMPAr",25,36
"506","17210.P1","PND28","EtOH[100mM]","100mM",-488.891578341396,"AMPAr",25,37
"507","17210.P1","PND28","EtOH[100mM]","100mM",-439.605692010475,"AMPAr",25,38
"508","17210.P1","PND28","EtOH[100mM]","100mM",-434.875467625774,"AMPAr",25,39
"509","17210.P1","PND28","EtOH[100mM]","100mM",249.25594054193,"NMDAr",26,40
"510","17210.P1","PND28","EtOH[100mM]","100mM",194.564083485637,"NMDAr",26,41
"511","17210.P1","PND28","EtOH[100mM]","100mM",262.116919283745,"NMDAr",26,42
"512","17210.P1","PND28","EtOH[100mM]","100mM",246.807268318206,"NMDAr",26,43
"513","17210.P1","PND28","EtOH[100mM]","100mM",-403.900127300148,"AMPAr",27,44
"514","17210.P1","PND28","EtOH[100mM]","100mM",-444.335916395176,"AMPAr",27,45
"515","17210.P1","PND28","EtOH[100mM]","100mM",-520.324682317154,"AMPAr",27,46
"516","17210.P1","PND28","EtOH[100mM]","100mM",-393.829326997236,"AMPAr",27,47
"517","17210.P1","PND28","EtOH[100mM]","100mM",246.400367295867,"NMDAr",28,48
"518","17210.P1","PND28","EtOH[100mM]","100mM",271.373917541978,"NMDAr",28,49
"519","17210.P1","PND28","EtOH[100mM]","100mM",238.901762741317,"NMDAr",28,50
"520","17210.P1","PND28","EtOH[100mM]","100mM",249.357665797516,"NMDAr",28,51
"521","17216.P1","PND14","EtOH[100mM]","Control",149.710511862346,"NMDAr",5,-20
"522","17216.P1","PND14","EtOH[100mM]","Control",239.592041261358,"NMDAr",5,-19
"523","17216.P1","PND14","EtOH[100mM]","Control",192.318861773082,"NMDAr",5,-18
"524","17216.P1","PND14","EtOH[100mM]","Control",207.417796137767,"NMDAr",5,-17
"525","17216.P1","PND14","EtOH[100mM]","Control",-214.538564028715,"AMPAr",6,-16
"526","17216.P1","PND14","EtOH[100mM]","Control",-133.819573722036,"AMPAr",6,-15
"527","17216.P1","PND14","EtOH[100mM]","Control",-220.642079363814,"AMPAr",6,-14
"528","17216.P1","PND14","EtOH[100mM]","Control",-160.827629079848,"AMPAr",6,-13
"529","17216.P1","PND14","EtOH[100mM]","Control",206.887371590788,"NMDAr",7,-12
"530","17216.P1","PND14","EtOH[100mM]","Control",190.23349403359,"NMDAr",7,-11
"531","17216.P1","PND14","EtOH[100mM]","Control",149.943026732255,"NMDAr",7,-10
"532","17216.P1","PND14","EtOH[100mM]","Control",154.847637269388,"NMDAr",7,-9
"533","17216.P1","PND14","EtOH[100mM]","Control",-232.238758500501,"AMPAr",8,-8
"534","17216.P1","PND14","EtOH[100mM]","Control",-207.519521393352,"AMPAr",8,-7
"535","17216.P1","PND14","EtOH[100mM]","Control",-204.467763725802,"AMPAr",8,-6
"536","17216.P1","PND14","EtOH[100mM]","Control",-188.903799621301,"AMPAr",8,-5
"537","17216.P1","PND14","EtOH[100mM]","Control",149.93576064257,"NMDAr",9,-4
"538","17216.P1","PND14","EtOH[100mM]","Control",127.883178449684,"NMDAr",9,-3
"539","17216.P1","PND14","EtOH[100mM]","Control",160.965684783856,"NMDAr",9,-2
"540","17216.P1","PND14","EtOH[100mM]","Control",157.52882436302,"NMDAr",9,-1
"541","17216.P1","PND14","EtOH[100mM]","100mM",-236.968982885202,"AMPAr",10,0
"542","17216.P1","PND14","EtOH[100mM]","100mM",-207.824697160107,"AMPAr",10,1
"543","17216.P1","PND14","EtOH[100mM]","100mM",-216.827382279377,"AMPAr",10,2
"544","17216.P1","PND14","EtOH[100mM]","100mM",-268.249498977582,"AMPAr",10,3
"545","17216.P1","PND14","EtOH[100mM]","100mM",145.445317217462,"NMDAr",11,4
"546","17216.P1","PND14","EtOH[100mM]","100mM",188.271649818737,"NMDAr",11,5
"547","17216.P1","PND14","EtOH[100mM]","100mM",131.290974511781,"NMDAr",11,6
"548","17216.P1","PND14","EtOH[100mM]","100mM",137.183773246025,"NMDAr",11,7
"549","17216.P1","PND14","EtOH[100mM]","100mM",-235.90086770156,"AMPAr",12,8
"550","17216.P1","PND14","EtOH[100mM]","100mM",-236.206043468315,"AMPAr",12,9
"551","17216.P1","PND14","EtOH[100mM]","100mM",-290.06956630056,"AMPAr",12,10
"552","17216.P1","PND14","EtOH[100mM]","100mM",-311.584457856782,"AMPAr",12,11
"553","17216.P1","PND14","EtOH[100mM]","100mM",156.395314372216,"NMDAr",13,12
"554","17216.P1","PND14","EtOH[100mM]","100mM",151.839476139946,"NMDAr",13,13
"555","17216.P1","PND14","EtOH[100mM]","100mM",144.37720203382,"NMDAr",13,14
"556","17216.P1","PND14","EtOH[100mM]","100mM",148.104706042041,"NMDAr",13,15
"557","17216.P1","PND14","EtOH[100mM]","100mM",-201.416006058253,"AMPAr",14,16
"558","17216.P1","PND14","EtOH[100mM]","100mM",-175.933829534216,"AMPAr",14,17
"559","17216.P1","PND14","EtOH[100mM]","100mM",-252.838122756459,"AMPAr",14,18
"560","17216.P1","PND14","EtOH[100mM]","100mM",-264.892565543278,"AMPAr",14,19
"561","17216.P1","PND14","EtOH[100mM]","100mM",155.552447968798,"NMDAr",15,20
"562","17216.P1","PND14","EtOH[100mM]","100mM",134.771431470724,"NMDAr",15,21
"563","17216.P1","PND14","EtOH[100mM]","100mM",134.088419040368,"NMDAr",15,22
"564","17216.P1","PND14","EtOH[100mM]","100mM",171.348926943208,"NMDAr",15,23
"565","17216.P1","PND14","EtOH[100mM]","Wash",148.853113279559,"NMDAr",17,24
"566","17216.P1","PND14","EtOH[100mM]","Wash",137.409022026249,"NMDAr",17,25
"567","17216.P1","PND14","EtOH[100mM]","Wash",109.514503726912,"NMDAr",17,26
"568","17216.P1","PND14","EtOH[100mM]","Wash",141.092929496362,"NMDAr",17,27
"569","17216.P1","PND14","EtOH[100mM]","Wash",-266.57103226043,"AMPAr",18,28
"570","17216.P1","PND14","EtOH[100mM]","Wash",-285.034166149103,"AMPAr",18,29
"571","17216.P1","PND14","EtOH[100mM]","Wash",-240.631092086261,"AMPAr",18,30
