"Slice","AgeGroup","Treatment","Date","Age","Sex","Weight","rSoln","xSoln","Cut.Time","Rig","HP","FirstIO","StimFile","StimMag","Comment","KO","mVmax","t_mVmax","LTD","Bl_slope","Bl_var","-15","-14","-13","-12","-11","-10","-9","-8","-7","-6","-5","-4","-3","-2","-1","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59"
"P28f-CS_35","PND28","Control","2018_08_15",30,"M",135,"rACSF","Sucrose",NA,"Luis","xx","2018_08_15_1009.atf","2018_08_15_1014.abf","0","","Keep","-1.55577822875964",3.52,-2.10523064234843,0.0267906811939129,0.137664178725938,-1.32471153381326,2.05599048885567,-0.263473508609593,-2.7451755769258,-0.764910765246768,1.13869381413349,-0.107780468998612,1.01415761430059,-2.06944358867733,2.0674320443169,2.60470794898013,-1.05701594348876,-0.162133093451871,-2.82728915386878,1.4417302418293,-30.3290117918492,-18.776872942016,-19.8455808673922,-22.319469705918,-15.364405736697,-12.7848589976631,-15.7433316084305,-11.5886339058571,-8.70139330202329,-8.25463698440224,-7.51947251991662,0.0753768970307362,-5.08304290454427,-2.11718401375943,1.08528199528786,1.46667780813858,1.8316888801422,5.06042299185924,5.55419126424566,0.948917422581985,0.258725817182153,3.86821329239575,3.46450489948734,1.16988629452904,-0.625079399311161,3.43677528974328,5.78801591421035,5.75359394849224,7.50788864638312,6.42860086514105,7.06066614770322,6.281481271535,10.0712140113126,5.41144570356357,9.62737068885285,5.99664153360364,1.47025660104872,-3.48444642295402,-1.95001598005946,-0.675776776591704,-2.00292292562342,0.819828329965233,-1.08826620160956,-0.6438942376098,-3.4852546421054,-1.12454288450833,-1.37526059730988,2.92340903926348,-2.52475550862592,-2.94177588619215,-3.5503906634068,-6.19868358156037,-5.40752105201013,-1.71818916895272,-5.10583756454002,-1.89857446004567,-1.37626651333963,-0.0817201017868854,-5.72518580111367,-1.44440633545631
"P28f-CS_36","PND28","Control","2018_08_15",30,"M",135,"rACSF","Sucrose",NA,"Scott","xx","2018_08_15_0008.atf","2018_08_15_0011.abf","0","","Keep","-1.99255981445637",3.36,-4.37142734130535,-0.387821551762306,-0.911591262231473,6.74103183813428,3.33856545197318,-0.697110945626932,3.2439052438713,5.58044455553919,4.79254401237064,3.82960587078959,3.02020728851909,-0.152644239599312,0.986671973370619,1.23192147718107,-2.56108667874757,1.91439354353878,-0.350260268182083,-0.234968073790185,-17.3697926944855,-9.37922492642484,-2.83954608371822,-5.78511996369579,-3.61660424239531,-4.05868984540511,-2.55488097088381,-2.33721468709392,-2.29750417905852,-2.15247618688126,-0.695601608573739,1.60821669481896,0.372902977772526,-3.12818984157813,-2.99117986439708,0.494863437900989,1.87829653374398,-0.419468435143116,0.0862720263760508,2.73492971146996,2.30479856010007,-2.28562085342672,-1.73675252467902,-3.36336744869747,-2.29239152677975,-2.93364809883639,-3.76744443216538,-3.59475601899132,-2.66755284983618,0.871108490787222,-1.2261436183272,0.244041938461208,-1.97633590356826,-3.6570717592793,-3.10345848725832,3.03082133269881,0.874107208654351,1.28167747733154,-1.72656443611915,-0.0599901562210334,-1.63310765295923,1.2879917448949,-0.253295523702462,-0.671739754337892,1.1685904032946,0.317537692698508,-0.415555469497306,-4.72791522841909,-3.17927321995408,-1.2744012509589,-1.43380690355893,2.92236375234383,1.08632054307138,-2.74730542717798,-4.7242065438769,-1.76368803120609,-1.34351149536138,-6.21002340684298,-6.80993716175965,-5.72997661135661
"P28f-CS_37","PND28","Control","2018_10_26",29,"F",96,"rACSF","Sucrose","2:45","Luis","R","2018_10_26_1025.atf","2018_10_26_1029.abf","0.05","","Keep","-1.679567367554",2.94,-39.4033182002719,-0.544476569701329,-1.94992153284523,4.58041319050768,7.14948457936946,7.35273910898877,3.29075794932214,2.11509872476469,4.69905124208552,2.94947500927982,0.290589705860995,0.508200492199819,0.0898746645322035,0.907302407801524,-0.0969371560979368,2.9802328236844,-0.518757621731055,-3.27184045365698,-37.6221863523627,-36.2515211559372,-36.1691756471266,-36.3045164747849,-41.6595148681717,-41.3483136985538,-40.7813618709245,-41.9185952540964,-43.7951855257217,-41.564743919601,-40.5227663353536,-42.10427231699,-38.3310364850577,-40.1243532649467,-41.2652086540826,-35.2616232967802,-31.6402591617371,-30.8440743374609,-33.5098439009396,-31.2153032492376,-26.8768708293304,-27.4719311610207,-25.2482972999281,-23.5692713279373,-22.6196099067032,-24.2854740709091,-23.1347310007678,-23.9914267924171,-24.8783640386058,-24.2956059271108,-23.3998279190262,-26.5977450935229,-24.1594044740604,-21.0688837188668,-22.4504927085364,-24.4649836486127,-23.574598869214,-26.0376484158985,-28.3217593376371,-29.1686548406296,-29.1060677412506,-28.4296648254227,-28.0106677223583,-27.0582404994809,-28.9151608468242,-29.8601824348854,-26.0319343910095,-29.925959354169,-29.9562757604904,-27.5429546121537,-30.8608156046291,-32.7439638516008,-34.8624738443301,-37.6163304281823,-41.9383998356779,-39.9266137527754,-37.0622438789737,-37.4187296966586,-38.2867453027465,-44.3222583702053
"P28f-CS_38","PND28","Control","2018_12_13",27,"F",88,"rACSF","rACSF","12:45","Luis","L4","2018_12_13_1000.atf","2018_12_13_1008.abf","0.03","","Keep","-1.20121020507843",3.27,-12.9199261453423,-0.52721290029542,-1.44295521995853,6.04475972463685,4.11752149652094,8.47585779374447,2.59020280699043,4.04725812982815,5.869957867998,2.58690511540975,2.35460897259952,0.938050094758253,1.6305251694245,3.16083955497332,-2.13389348676255,-1.98308863494935,2.26112587344993,-1.30498330671141,-37.7774076130184,-25.7147186715504,-22.5946018831945,-18.5702314604634,-17.700385677892,-19.8019198663959,-21.9254197859885,-22.2890296127964,-18.0140202055915,-14.7075270743626,-14.0646218144116,-12.53992085369,-10.6067145060786,-11.6232069883312,-4.48351692116613,-12.9568667314924,-5.56511363712488,-6.79402326459746,-5.99850327153058,-3.54259174114928,-6.95070605995321,-7.22162781088635,-5.98464335295385,-10.6147907416016,-10.2134368957251,-3.92767378889968,-8.17062647898703,-5.74162186889082,-8.50906237171462,-5.5874814740087,-8.72369376045833,-7.8011826830418,-3.52258682001239,-3.04576538370948,-4.22414422231263,-5.87077940024727,-5.31221016143185,-3.63618222093355,-4.98248369765766,-4.8903395864793,-6.31062491633698,-5.05018570916789,-2.99704173944814,-0.185344240257493,-6.71640413292651,-8.27156921786334,-11.2343553534936,-8.06231035111537,-8.33047715476741,-10.9245106946003,-12.7123601664223,-10.9616397367533,-7.85994693282119,-10.3007317086626,-11.7800117673035,-11.319249683595,-9.9209831317076,-15.0242065006454,-14.1498428186747,-14.1853485920886
"P28f-S_4-S7","PND28","EtOH[50mM]","2017_07_19",27,"F",83,"rACSF","rACSF",NA,"Scott","xx","2017_07_19_0000.atf","2017_07_19_0004.abf","0.0","","Keep","-0.919158935548875",3.31,-10.9128990852109,-0.350821722840302,1.48885942915708,5.27855952706101,1.58162736844606,3.37668344392009,1.46451056522696,7.53686064946046,5.31128138908106,10.4757405666081,10.4942606722798,9.49292799917228,7.44567380596008,6.02216194803238,-4.78537292004798,-2.82219966535303,2.26213747395411,-0.67672683658553,-8.55469371788412,-4.34898090362155,1.81539403124179,-7.68661489524912,-2.91431303294793,-4.32489045358476,3.03288203739298,-2.19617665603236,9.96270896210976,6.98907092173083,6.86551918076945,-3.82565207350642,6.85040260942971,0.781679041831822,-0.333973670896782,-1.46987936935371,-3.48000738384684,-6.18580034592131,-1.84704590459111,-4.84395514094152,0.69537368684837,-0.443278724937187,12.3344716674167,11.9518270098867,4.90659484141783,-6.68658183039601,6.45372012726469,0.291116163448521,2.25083356123761,-3.61320532248513,-3.94431690507062,3.84418309660342,-5.57580033932078,-5.79245546952072,-6.45742520428612,-14.5591384127654,-14.3445163674716,-10.5997080939096,-2.55533527302109,-1.54665710135741,4.18721615548998,11.3154093590131,11.1103091642886,14.0636384731631,7.60635657288921,-1.45946974405219,5.91593984669028,4.72561407109299,3.60132774016107,2.03056795615009,4.20522913284118,9.63871964489742,-1.07963185058078,2.22653432874662,-8.63931488243296,0.1525423864922,-12.0346849225019,-12.9835831186999,-15.7587295468287,-13.9400402245162
"P28f-S_5-S8","PND28","EtOH[50mM]","2017_07_19",27,"F",83,"rACSF","rACSF",NA,"Scott","xx","2017_07_19_0008.atf","2017_07_19_0013.abf","0.0","","Omit","-1.25733032226613",3.22,2.41952083928405,-1.60287224917705,-3.44470565094688,17.6835574431839,4.82733429953859,14.2032652885736,18.4863807842165,27.6714538250072,22.3567403228493,16.0593796977748,10.2967326619776,2.3810462809025,-2.30796186860186,7.24202492796067,-7.42746925855022,1.75557199893942,-2.57955492709124,1.00942725874135,-15.5793713727635,-9.96290752813303,-3.21180358923188,-4.38259968921042,0.00314530950564063,-5.62533699496505,-3.1106210710626,-2.89590099990471,1.25227905351394,6.4579396273071,4.89641855855345,-0.274122118483461,5.01170976151171,4.60924804266345,4.06389950934754,12.3144217012349,5.14171646525674,7.97964471362378,4.54474254748396,6.14983492281398,0.875006822317488,9.04649542458201,0.0628724450498339,1.10690449020601,0.877868268012833,6.69649809950907,2.94434758779755,5.4507795000473,5.5486554637945,12.4274577353724,6.90050876595676,2.7846353953605,5.26772982339342,-6.14312497758768,-5.10083136393324,-4.53310223429824,-9.71768330437918,-8.9432549065103,-4.12267421596113,-0.142380667307648,-4.70182929206771,2.24404052034029,1.32289663992313,2.95355845778602,1.30690898540082,11.4644715927041,3.09066730017018,4.14691107181238,-6.21434282864304,0.3996426347274,-3.38475592535428,0.723405386955307,0.147711772743421,3.18713088550044,-5.14405930159234,1.22860711822,3.73287796155293,3.37541613259613,2.27177725191218,1.48892573213899
"P28f-S_6-S17","PND28","EtOH[50mM]","2018_01_31",27,"M",108,"rACSF","rACSF",NA,"Scott","xx","2018_01_31_0016.atf","2018_01_31_0022.abf","0.0","","Keep","-1.40845184326347",2.94,-3.25356857165579,0.0150353394185751,-1.51730543518203,4.19217147114203,-4.26793084204505,0.884155459746154,-2.13529062912549,-2.551593094994,0.426518630317801,-1.44600911794971,-4.31448260786344,-8.33730756655854,-6.92948017639971,-3.76596775902426,-0.41156196398812,-0.304345309941056,-0.550083943057345,5.03195897601081,-64.4017304105221,-41.1511981700021,-30.9747220049688,-27.035642743667,-21.3313245094076,-14.2525331197309,-12.4724106813474,-9.05080403227078,-9.3822149588222,0.647211020904123,-0.615963009045856,1.40373712467682,7.561961297248,6.92653011454382,4.7832697115099,2.73718409842114,9.95557252927597,5.49087449604993,5.03691675559948,1.57610817088609,7.10711007331963,8.36472394787687,6.6426578677174,4.64352498781906,4.33536542927018,0.661166616335819,4.13668319062307,4.07748862041275,2.81211318136071,6.46373790719068,3.1852656244353,4.63585995675741,-0.611532269493836,3.02631278164706,4.34704391801584,-3.21156164667931,-1.8373526571791,-7.11726586451843,-6.09440878440518,-6.28337699994793,-6.03197868365251,-6.06820926286859,-2.78188325862807,-1.27030436398259,0.616342498966688,4.56371502348294,-3.54395954097366,4.75963562588022,-2.17742193407395,2.12239997628443,4.46976796887158,0.843171964602931,-5.04756616736989,0.403899755029101,0.421191065000244,-0.866151095747597,-0.281845002913371,-4.73222941973268,-6.61937609582711,-3.7682412440581
"P28f-S_7-S18","PND28","EtOH[50mM]","2018_02_01",28,"M",111,"rACSF","rACSF",NA,"Scott","xx","2018_02_01_0003.atf","2018_02_01_0012.abf","0.0","","Keep","-1.45706939697366",2.78,-2.77010346860467,0.356366935645684,-1.02104316357682,-3.09217868465204,-7.02498724357352,-5.88685834671932,-4.59685852022498,-9.02665451777683,-3.87241930551814,-5.60200182499187,-4.06017420142692,-6.5408927330364,-6.37209034020736,6.88955448448709,0.277306639220853,3.38488750618009,-2.9911060804433,-7.56064254944472,-29.5141502568214,-23.3749675235776,-16.7690997026745,-14.3499611862835,-19.8789422119593,-17.6013083912427,-15.0654833363841,-12.6762833738884,-15.3198367821756,-10.6919720590117,-6.13595970336223,-4.06368439995096,-2.88546245990767,2.11132951793908,4.05077603805728,8.41306706506839,6.24366291399045,11.2806927439673,13.2980863739293,11.3969923174338,8.40277542785304,7.07179607035147,5.96941466220919,11.8004095831334,7.50459597470415,15.3839498107499,15.2871985305365,12.8655158179563,17.9231975057732,8.89640859741631,10.3999157787377,8.15558337734268,2.13325620579955,5.627022946748,6.98804263284343,1.54369512944552,5.89963911618358,4.18467408079046,1.3245733449023,4.36441847579189,6.90315947418408,4.13887406504911,1.48915601396449,-2.73380595834635,8.11288488049323,4.72814434767234,2.51751969956253,0.653985018107292,2.94037697337815,6.32008900290271,2.03034595271858,1.63839381709774,-3.94748887447318,-2.77955624257287,-2.61761528352686,-1.19824648294761,-7.61715271976993,-1.54065390844832,-3.20274450970621,-0.291719722151214
"P28f-S_8-S19","PND28","EtOH[50mM]","2018_02_01",28,"M",111,"rACSF","rACSF",NA,"Scott","xx","2018_02_01_0023.atf","2018_02_01_0028.abf","0.0","","Keep","-2.02311248779473",3.04,-1.6091276711191,0.450035977564913,1.17003460186226,-3.88893806794943,-5.43643610721477,-4.74043329548316,-5.34910330696262,-4.41039240349086,-1.85534330087657,-1.77935165771915,-1.78684251180171,-1.87079562556998,-2.80470962898481,-2.17574158818145,-1.15018950823378,0.539733044687381,1.57629720336165,1.20990084836616,-57.4109285002117,-31.7984417194917,-22.9420033767951,-18.2281130767688,-17.8891173950936,-10.9118880909972,-7.5720286837682,-12.1799703258523,-5.24167797740293,-8.45073158133255,-5.82817772625712,-4.46249626235864,-4.5096021289004,-0.381124867704287,1.30771015926842,-3.13111360318436,-5.30307333724136,-4.2256095190607,-3.40398993634459,-4.30643922950593,-2.18713201318442,-3.24980622313547,-2.89432770851332,-6.80866091633321,-4.81343072875727,-6.12471272505918,-3.50354756185531,-9.03735362823276,-3.93423130134462,-1.65916643606229,-2.84408839801461,-4.76721873703393,-1.75892213204392,-4.93152011948916,-4.42033953173488,-8.96304939149589,-7.86541040061114,-8.15425917925792,-7.38002941714578,0.100670422697007,-3.70381821174342,-4.38560933947473,-0.730157942422636,-0.76306009653392,2.04168636428057,2.22130184381102,2.41570651881284,-0.277650266787916,-1.23906780820666,-1.74786233879247,0.362450538257761,0.826115907657439,4.00162256729257,3.92416142323046,-2.17835151643345,1.04198446215398,0.120465847165278,-4.93937655286736,-2.83290863098281,-1.4358034810646
"P28f-S_9","PND28","EtOH[50mM]","2018_07_04",28,"M",99.7,"rACSF","rACSF",NA,"Luis","xx","2018_07_04_1023.atf","2018_07_04_1028.abf","0.0","","Omit","-1.07280038452203",3.76,-3.90473573007043,-1.11495775108624,-0.243462730367936,11.1605753335362,11.7058994454892,16.2418463825187,9.92613440900732,11.2067991012711,13.6817280901148,9.33519722335565,14.2554626352614,15.2225035096582,11.135205694757,5.39502058348343,-1.28557726697744,-5.02371419228612,-0.954676388508119,1.86894726428824,-47.7856320123383,-34.3226116418469,-28.1130028791917,-28.9166292033875,-29.3691950303515,-22.6442702519043,-28.4054907382488,-29.5519012891221,-24.59495524963,-21.4247128483682,-27.4909894293192,-23.6567823465803,-22.1550674400036,-25.2988325948347,-27.2203444744812,-24.0495612140045,-20.8962569660377,-16.9333899502617,-21.2893893344627,-21.4674266225586,-17.5028357640254,-17.7892956390702,-17.8128359128304,-19.9935080773996,-18.449122216965,-19.7822278651329,-15.9042205697199,-17.7142567214712,-15.6574528433606,-17.3834154409565,-17.514219217662,-11.4836169810106,-12.8982499922924,-13.55190156545,-13.1958648770835,-8.48690394904703,-13.408653353957,-10.3434549224068,-8.10330722526463,-8.79353228051892,-9.8773147015857,-8.21503521683749,-12.2959303477846,-8.79056397507732,-7.50353417031113,-10.7169701735941,-7.78675420988075,-1.55724979702501,-9.19231574923816,-4.26929106574566,-4.29934090832103,-2.99279504068008,-7.15135171466898,-2.15854570157559,-7.82956106658554,-8.8170592783746,-9.45770168992176,-1.85685366301594,1.90992094855902,-1.30198496759886
"P28f-S_10","PND28","EtOH[50mM]","2018_10_24",27,"F",88,"rACSF","rACSF","9:15","Scott","L3","2018_10_24_0007.atf","2018_10_24_0014.abf","0.02","","Keep","-1.81534927368177",3.47,-13.018204877082,-0.254479205958905,-1.41192233717245,6.53612713135195,4.59265183464557,-0.0885171080128231,0.917918664509074,-0.179933599891655,2.10797016561261,-1.70093224420576,-4.40739609542771,-0.726467415691246,0.875802791073113,-2.27319415883872,-1.16018071617535,1.23563175831229,2.46835534019627,-0.27061222349451,-40.6954570873963,-35.5658976073861,-29.2320763676878,-24.4219199367163,-22.3320322603757,-19.3213905200982,-20.4883388114148,-15.9981149574038,-16.2545446646391,-17.1168746719587,-18.2317703571952,-14.8226638539349,-16.033238846761,-12.3569052327125,-10.9559307872444,-14.9437950303179,-11.3172652056029,-11.6184857031264,-13.1665866256063,-12.3588216636731,-14.0763615765491,-12.8135937137667,-12.8670788683318,-12.4715272568079,-14.496467020448,-9.75571320465274,-7.00827573697804,-8.77452902399816,-5.71463544388433,-8.47270501252612,-9.39180823783418,-7.38383556360456,-9.83286815909055,-4.93825031335004,-5.67474025582388,-8.54164850711892,-5.57784190400703,-6.59752782963217,-3.88564809318817,-3.60338849826,-4.46913522177064,-6.12776018589372,-7.0556166426335,-6.9042524222305,-6.18023260720484,-5.7404692525442,-4.38914545651896,-5.35461425582605,-5.72514512400024,-4.83727707078663,-9.13473229470226,-11.6330712908022,-12.1356876402329,-14.069008593571,-12.9299021270728,-11.682530659573,-12.6691659025092,-13.8982804162887,-13.6685310795603,-13.172516327479
"P28f-S_11","PND28","EtOH[50mM]","2018_10_26",29,"F",96,"rACSF","Sucrose","2:45","Scott","L3","2018_10_26_0031.atf","2018_10_26_0040.abf","0.03",NA,"Keep","-1.94428619384758",3.18,-9.7441296594247,0.122552524576473,-0.247567832145929,-1.49948682628735,0.170664957225242,-1.32663173569715,-1.57838699964385,0.0867064776849418,-4.16584625262614,-4.13492906238051,-1.29801002142314,-1.58213529890986,-2.40240771856531,-2.06896546934313,-1.50285645084051,1.67123280866515,3.3996491546596,-1.49906004314107,-43.647705197003,-25.753532603674,-31.2139917536577,-30.0663721296146,-25.4318284586657,-29.3159583089836,-27.5524199070301,-27.2356232885912,-24.837917884539,-22.5033205538088,-23.7707505110303,-22.6148216031553,-20.833550406119,-20.4375332491006,-16.437881802215,-16.4849127905199,-15.4178891792087,-11.5798921030674,-17.8790505199348,-18.3388369354048,-17.0251786373718,-12.2332208976572,-9.50665655441053,-17.1088771430927,-18.3235155516755,-17.9376810559441,-13.1748493628252,-14.8858975376062,-13.5484498329172,-15.166258349997,-14.2946361584351,-15.1484578180255,-13.4350121241384,-9.03569367290504,-8.16583243878372,-7.0937716154702,-8.96786715848594,-12.7713942158519,-9.17925146266195,-9.64813761620897,-13.9849271359494,-11.863259769916,-13.7325739820831,-11.2402954885343,-7.33781517629522,-12.2631476618074,-10.3385877462331,-13.8253620377608,-11.6228801001151,-8.49853341358545,-11.6995232929695,-13.8178027405474,-8.25787347770847,-13.0143695568195,-11.0790485451097,-7.45119338637159,-9.93632334900579,-9.30171539077401,-10.3210257393927,-11.7103904315795
"P28f-S_12","PND28","EtOH[50mM]","2018_12_15",29,"F",90,"rACSF","rACSF","12:45","Luis","R3","2018_12_15_1000.atf","2018_12_15_1009.abf","0.04","","Keep","-1.28927336120662",3.28,-4.29109105571726,-0.0292897984152775,-1.74945991814201,-0.666666039856636,3.77141382717556,5.79305771048111,-5.66647817266184,-3.11126562512307,-3.55928783903379,-6.30292035643635,-2.49021579966715,-4.31526438671051,-6.34425139655012,-0.958910525449781,-3.44894956022024,0.770731953769314,3.36515923402283,0.271968897877883,-48.9652741102442,-30.9734215124279,-23.4446275746637,-22.5521885930228,-18.7933260624119,-19.5940004439192,-23.9932926384142,-25.4066940796872,-25.5488824993486,-25.303807771988,-13.0222530304191,-14.0110327003802,-11.9357756985037,-14.3056576426715,-11.6233730848459,-10.2273383000973,-12.6836532615842,-10.4613944958246,-0.804792431809489,-6.5636140981965,-9.43927945517467,1.52116274354177,4.12496186912608,10.7987054964064,13.7730175537265,13.3728997724661,14.049618982433,9.58056890516208,13.0081794587905,12.3153044280217,10.6310003403527,12.5932374781941,7.45974788237046,6.00658975719297,5.94639415181699,8.27933984869485,10.6241251289291,5.01049532939371,2.44092882048736,2.53850286809347,2.95446027165912,4.02603096045225,1.95855616407752,3.80713278374533,2.09057829036574,2.68393663314521,2.56381403270287,-2.50451426599386,-3.95717647089727,-1.80248439344678,-7.99504917372768,-5.9915191598693,-3.30348232244681,-0.709832553724297,-5.4846469056825,-4.06330650302486,-2.62035207172696,-4.09791550778897,-3.44745465041734,-7.22642654562819
"P28f-S_13","PND28","EtOH[50mM]","2017_07_15",27,"F",73,"rACSF","rACSF",NA,"Scott","xx","2018_07_05_0000.atf","2018_07_05_0007.abf","0","","Omit","-1.30312805175808",2.98,0.587081307084375,0.922323978633949,1.91977642263545,-11.9618981705189,-8.67620619053045,-12.5451005084124,-4.23118659108958,-9.15230324733126,-8.34780466819379,-5.09593586395465,-8.57819157322737,-8.62976550204412,0.52423359857643,0.643426664695539,-1.45607866188165,-0.186583083708626,2.15465369789472,-1.15541861699998,-34.7038788360389,-29.858288672606,-24.2888693039863,-31.1711611413828,-30.8031651131119,-31.7639261156341,-33.5317884746046,-36.2898774410028,-36.1183362191581,-30.6567600106104,-25.2345507048621,-27.8523404570394,-18.1481533300471,-15.6115452166018,-17.8447011868879,-10.7379323931081,-10.7167112490068,-16.8538707751476,-21.6790799344359,-19.1691721946169,-16.0325810565825,-20.6875844035368,-18.4345444564817,-15.7468967492415,-9.25240845075518,-13.9526592509077,-10.4992818911724,-15.2542341732315,-11.7710988305964,-9.54111342588476,-10.7767079190169,-14.5064985920587,-11.3242289833175,-9.8703098048277,-6.40919740758225,-14.3731926911167,-2.66616320492614,-5.19565817201747,-6.27281778483425,-16.9888636532732,-12.1122608382168,-9.77519615360185,-12.6592259511177,-12.4951370833735,-10.7616249372957,-11.3888430636348,-2.64768754896332,-6.60870379597121,5.8658392339741,-0.586976316268832,4.80489570458873,-7.04777151997314,4.39998512093946,3.36623530159967,6.70897021520017,7.02048248273961,-0.0500166592881044,2.69253901046262,-4.0755540340995,-2.6520442643927
"P28f-SS_3-SS19","PND28","EtOH[100mM]","2017_06_29",26,"M",86,"rACSF","rACSF",NA,"Scott","xx","2017_06_29_0000.atf","2017_06_29_0004.abf","0.0","","Keep","-0.882412719725995",3.57,24.5644253454067,0.500577047132564,4.08930505599485,0.279629996508149,-7.07285479943134,-3.73274196491505,-9.28665692890934,-6.09602437081985,-1.23142833999783,2.95510226568673,3.04256652827124,16.5253315411676,8.70315214657538,3.91736129358222,-2.90609815696962,-1.39303101453817,-0.464950172307269,0.846718050232866,-27.3651493040242,-20.1516418801968,-9.52667068524484,-11.2915280976722,-3.78148821670638,-2.61339943579461,6.34630964582892,2.86995302453339,4.40320684821984,3.89284883605173,1.5827828243858,2.54010322424365,0.537169318589051,4.26997835873301,3.86893614604944,2.10191863075586,-3.75901777878671,-5.84061316728182,-13.7166622705746,-3.54994032087859,2.41825688413648,0.557192177281877,-4.88915148163748,-10.6770620222496,-12.9999588730344,-5.25108828866178,-2.80737088870512,11.878252572288,18.5076056549197,17.2857925527582,18.1572610667599,15.7334179635974,9.87605215759737,10.1339487665499,12.3247074711075,10.1751960991707,2.89974951567945,4.73541067491887,9.55324227828265,2.91366808376843,8.47880595169774,2.06056473553735,10.7949725968697,10.2427197282182,3.05533587635769,12.3270874671415,15.9717550151596,14.6706236574274,19.3076593462078,14.9596948100174,10.956417424137,11.7618888745265,14.6306527975301,10.0389308339279,6.84663108695432,20.0549801831489,19.1530253198149,28.8185034423432,31.2775895988829,23.5180281828438
"P28f-SS_4-SS_20","PND28","EtOH[100mM]","2017_06_29",26,"M",86,"rACSF","rACSF",NA,"Scott","xx","2017_06_29_0008.atf","2017_06_29_0012.abf","0","","Keep","-0.919880676269351",3.57,-7.08610791896842,0.669577823264859,3.3188544541376,-8.36340575282439,-6.5478309033312,-9.64730997286213,-3.94636218845758,-5.70089707930619,-1.23567244029732,-2.81271844769047,2.57137064903108,5.21284822714851,3.66983118473556,2.96469856353126,0.586056001453471,2.71058064064029,-4.08621765794376,-2.17511754768125,-28.089324894803,-17.5057587602328,-18.7153661446718,-12.8201802646098,-10.8469512815425,-12.2613907488257,-4.60082201294072,-13.2375756881301,-13.3310448336385,-8.4378433070267,-8.10449867608524,-7.21386453443148,-10.6880171930735,-6.42728739328105,-8.19312816470664,-7.97636565200874,-5.75676006817174,0.712887011935393,-9.89235509649468,-8.03018782398671,-8.9043062703694,-13.1267408421378,-11.2609453467384,-13.6484222263422,-12.9191216180938,-13.7145514535623,-6.81030407971122,-15.2652106878249,-10.9503192060864,-14.599967086,-20.1080959404792,-16.3056592964448,-11.7594935487829,-14.9526210234017,-15.1849496343626,-12.7370094879538,-13.4406395898913,-13.3449158630731,-14.2165245879537,-9.15249880907935,-8.78788398635902,-6.15018557805274,-3.44005630897254,-5.26458451875114,-5.59300134847332,-4.08644394986342,-4.38371178658949,-1.94713256940975,-1.22402001161281,-4.50023954213476,-4.19422402144974,-5.3385404203374,-12.5194895225786,-10.7020190183652,-15.7756219908526,-11.0723899493422,-8.36509776232421,-4.91926241617814,-3.08091796574551,-7.99287150125203
"P28f-SS_5-SS_21","PND28","EtOH[100mM]","2017_06_29",26,"M",86,"rACSF","rACSF",NA,"Scott","xx","2017_06_29_0020.atf","2017_06_29_0024.abf","0","","Keep","-1.12031250000163",3.4,22.1728940555007,-0.314074322111326,0.840986947508793,2.06622003036452,2.85131218921111,2.32398992186522,7.31050481936586,6.64702582719087,1.91248775518005,9.82428555333979,4.09457151326779,4.55141108546955,6.95524610886,3.38018383051507,-4.74573662516832,-1.40995133212004,4.48132161366304,-1.70581748688974,-38.9686089632949,-21.3702086655345,-11.4090176647804,-0.591135187625781,-6.29474714683542,-0.530705134230857,1.52739191528323,2.81153067051297,5.4100940918979,1.56738047789614,8.72377189429905,9.76166655020178,17.4956097445552,13.7383789397393,5.76129072484318,12.1167942983738,7.14604617903028,11.0638855420557,14.4707390753585,14.1021518308015,16.0774481488533,22.3129999994898,22.9512276970777,8.90998656283462,19.6212649764691,13.5517282930296,12.0763325448444,11.5329270812802,16.5659609741891,19.5647149807211,13.5580629578723,12.2992543784318,15.9384556112452,17.4370870552047,21.888526036848,24.2715826834798,17.4711024803105,25.9798675864512,19.0920463759276,27.5657226052624,19.809901699047,17.0171319258992,17.9964550341833,9.98972745455472,18.789522584033,18.1697552821644,19.8067450313467,14.9959587305159,26.181373588184,31.4594504884377,35.3628147098233,22.1006874735418,19.3914425178913,27.0682006250685,31.4073152152579,21.5572198807813,22.7517265933125,22.1085910423732,24.2159871940489,20.2309455669875
